,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1 cross-domain,Recall cross-domain,Precision cross-domain
7239,Magellan,walmart_amazon,walmart_amazon,16,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
7800,Magellan,walmart_amazon,walmart_amazon,17,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
7910,Magellan,walmart_amazon,walmart_amazon,18,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
8530,Magellan,walmart_amazon,walmart_amazon,19,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
8827,Magellan,walmart_amazon,walmart_amazon,20,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
9195,Magellan,walmart_amazon,walmart_amazon,21,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
9960,Magellan,walmart_amazon,walmart_amazon,22,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
10414,Magellan,walmart_amazon,walmart_amazon,23,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
10546,Magellan,walmart_amazon,walmart_amazon,24,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
11152,Magellan,walmart_amazon,walmart_amazon,25,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
11703,Magellan,walmart_amazon,walmart_amazon,26,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
12009,Magellan,walmart_amazon,walmart_amazon,27,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
12355,Magellan,walmart_amazon,walmart_amazon,28,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
13017,Magellan,walmart_amazon,walmart_amazon,29,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
13380,Magellan,walmart_amazon,walmart_amazon,30,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
13699,Magellan,walmart_amazon,walmart_amazon,31,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
14218,Magellan,walmart_amazon,walmart_amazon,32,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
14666,Magellan,walmart_amazon,walmart_amazon,33,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
14788,Magellan,walmart_amazon,walmart_amazon,34,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
15604,Magellan,walmart_amazon,walmart_amazon,35,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
15960,Magellan,walmart_amazon,walmart_amazon,36,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
16131,Magellan,walmart_amazon,walmart_amazon,37,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
16763,Magellan,walmart_amazon,walmart_amazon,38,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
17196,Magellan,walmart_amazon,walmart_amazon,39,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
17644,Magellan,walmart_amazon,walmart_amazon,40,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
18081,Magellan,walmart_amazon,walmart_amazon,41,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",0.6666666666666666,0.5,1.0
18302,Magellan,walmart_amazon,walmart_amazon,42,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
18865,Magellan,walmart_amazon,walmart_amazon,43,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
19282,Magellan,walmart_amazon,walmart_amazon,44,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
19934,Magellan,walmart_amazon,walmart_amazon,45,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
20329,Magellan,walmart_amazon,walmart_amazon,46,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
20512,Magellan,walmart_amazon,walmart_amazon,47,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
21213,Magellan,walmart_amazon,walmart_amazon,48,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
21425,Magellan,walmart_amazon,walmart_amazon,49,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",0.9090909090909091,0.8333333333333334,1.0
21970,Magellan,walmart_amazon,walmart_amazon,50,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",0.9090909090909091,0.8333333333333334,1.0
22363,Magellan,walmart_amazon,walmart_amazon,51,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
22838,Magellan,walmart_amazon,walmart_amazon,52,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
23080,Magellan,walmart_amazon,walmart_amazon,53,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",0.9090909090909091,0.8333333333333334,1.0
23766,Magellan,walmart_amazon,walmart_amazon,54,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
24197,Magellan,walmart_amazon,walmart_amazon,55,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
24460,Magellan,walmart_amazon,walmart_amazon,56,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
24814,Magellan,walmart_amazon,walmart_amazon,57,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
25295,Magellan,walmart_amazon,walmart_amazon,58,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
25717,Magellan,walmart_amazon,walmart_amazon,59,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
26281,Magellan,walmart_amazon,walmart_amazon,60,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",0.9090909090909091,0.8333333333333334,1.0
26795,Magellan,walmart_amazon,walmart_amazon,61,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
27247,Magellan,walmart_amazon,walmart_amazon,62,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
27468,Magellan,walmart_amazon,walmart_amazon,63,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",0.9090909090909091,0.8333333333333334,1.0
27981,Magellan,walmart_amazon,walmart_amazon,64,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
28377,Magellan,walmart_amazon,walmart_amazon,65,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
28942,Magellan,walmart_amazon,walmart_amazon,66,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
29234,Magellan,walmart_amazon,walmart_amazon,67,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
29937,Magellan,walmart_amazon,walmart_amazon,68,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
30021,Magellan,walmart_amazon,walmart_amazon,69,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
30523,Magellan,walmart_amazon,walmart_amazon,70,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
31223,Magellan,walmart_amazon,walmart_amazon,71,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
31320,Magellan,walmart_amazon,walmart_amazon,72,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
31938,Magellan,walmart_amazon,walmart_amazon,73,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",0.8,0.6666666666666666,1.0
32361,Magellan,walmart_amazon,walmart_amazon,74,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
32661,Magellan,walmart_amazon,walmart_amazon,75,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
33207,Magellan,walmart_amazon,walmart_amazon,76,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
33688,Magellan,walmart_amazon,walmart_amazon,77,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
34208,Magellan,walmart_amazon,walmart_amazon,78,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
34632,Magellan,walmart_amazon,walmart_amazon,79,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
34840,Magellan,walmart_amazon,walmart_amazon,80,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",0.8,0.6666666666666666,1.0
35491,Magellan,walmart_amazon,walmart_amazon,81,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",0.9090909090909091,0.8333333333333334,1.0
35852,Magellan,walmart_amazon,walmart_amazon,82,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
36067,Magellan,walmart_amazon,walmart_amazon,83,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
36851,Magellan,walmart_amazon,walmart_amazon,84,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
36858,Magellan,walmart_amazon,walmart_amazon,85,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
37511,Magellan,walmart_amazon,walmart_amazon,86,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
38032,Magellan,walmart_amazon,walmart_amazon,87,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
38575,Magellan,walmart_amazon,walmart_amazon,88,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
38748,Magellan,walmart_amazon,walmart_amazon,89,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
39044,Magellan,walmart_amazon,walmart_amazon,90,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
39457,Magellan,walmart_amazon,walmart_amazon,91,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
40072,Magellan,walmart_amazon,walmart_amazon,92,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
40539,Magellan,walmart_amazon,walmart_amazon,93,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
41159,Magellan,walmart_amazon,walmart_amazon,94,"[1, 1, 1, 1, 1, 1]","[1, 0, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",0.9090909090909091,0.8333333333333334,1.0
41605,Magellan,walmart_amazon,walmart_amazon,95,"[1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 1, 1]","['id', 'title', 'category', 'brand', 'modelno', 'price']","['id', 'title', 'modelno', 'brand', 'price', 'category']",1.0,1.0,1.0
