,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1 cross-domain,Recall cross-domain,Precision cross-domain
24730,Magellan,fodors_zagats,fodors_zagats,56,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'class', 'name', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
25045,Magellan,fodors_zagats,fodors_zagats,57,"[1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'name', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
25229,Magellan,fodors_zagats,fodors_zagats,58,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
25878,Magellan,fodors_zagats,fodors_zagats,59,"[1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",0.9230769230769231,0.8571428571428571,1.0
26117,Magellan,fodors_zagats,fodors_zagats,60,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",0.8333333333333334,0.7142857142857143,1.0
26872,Magellan,fodors_zagats,fodors_zagats,61,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
27093,Magellan,fodors_zagats,fodors_zagats,62,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
27693,Magellan,fodors_zagats,fodors_zagats,63,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
28174,Magellan,fodors_zagats,fodors_zagats,64,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'id', 'name', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
28510,Magellan,fodors_zagats,fodors_zagats,65,"[1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
28835,Magellan,fodors_zagats,fodors_zagats,66,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",0.9230769230769231,0.8571428571428571,1.0
29198,Magellan,fodors_zagats,fodors_zagats,67,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
29894,Magellan,fodors_zagats,fodors_zagats,68,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
29975,Magellan,fodors_zagats,fodors_zagats,69,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
30510,Magellan,fodors_zagats,fodors_zagats,70,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'phone', 'class', 'addr', 'type', 'city']",1.0,1.0,1.0
30802,Magellan,fodors_zagats,fodors_zagats,71,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
31562,Magellan,fodors_zagats,fodors_zagats,72,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'name', 'class', 'phone', 'addr', 'type', 'city']",0.9230769230769231,0.8571428571428571,1.0
32095,Magellan,fodors_zagats,fodors_zagats,73,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
32248,Magellan,fodors_zagats,fodors_zagats,74,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
32698,Magellan,fodors_zagats,fodors_zagats,75,"[1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'id', 'name', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
33114,Magellan,fodors_zagats,fodors_zagats,76,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
33791,Magellan,fodors_zagats,fodors_zagats,77,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'phone', 'id', 'class', 'addr', 'type', 'city']",0.9230769230769231,0.8571428571428571,1.0
34258,Magellan,fodors_zagats,fodors_zagats,78,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
34574,Magellan,fodors_zagats,fodors_zagats,79,"[1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'name', 'phone', 'class', 'addr', 'type', 'city']",1.0,1.0,1.0
35077,Magellan,fodors_zagats,fodors_zagats,80,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",0.9230769230769231,0.8571428571428571,1.0
35459,Magellan,fodors_zagats,fodors_zagats,81,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
35943,Magellan,fodors_zagats,fodors_zagats,82,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'class', 'phone', 'name', 'addr', 'type', 'city']",0.9230769230769231,0.8571428571428571,1.0
36146,Magellan,fodors_zagats,fodors_zagats,83,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
36666,Magellan,fodors_zagats,fodors_zagats,84,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
37268,Magellan,fodors_zagats,fodors_zagats,85,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
37457,Magellan,fodors_zagats,fodors_zagats,86,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'id', 'phone', 'name', 'addr', 'type', 'city']",0.9230769230769231,0.8571428571428571,1.0
38061,Magellan,fodors_zagats,fodors_zagats,87,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
38234,Magellan,fodors_zagats,fodors_zagats,88,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
38853,Magellan,fodors_zagats,fodors_zagats,89,"[1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'class', 'name', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
39081,Magellan,fodors_zagats,fodors_zagats,90,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'class', 'name', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
39477,Magellan,fodors_zagats,fodors_zagats,91,"[1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'id', 'phone', 'name', 'addr', 'type', 'city']",1.0,1.0,1.0
40235,Magellan,fodors_zagats,fodors_zagats,92,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'id', 'phone', 'name', 'addr', 'type', 'city']",1.0,1.0,1.0
40754,Magellan,fodors_zagats,fodors_zagats,93,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
41095,Magellan,fodors_zagats,fodors_zagats,94,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0
