,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1 cross-domain,Recall cross-domain,Precision cross-domain
20582,Magellan,dblp_scholar,dblp_scholar,47,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
21174,Magellan,dblp_scholar,dblp_scholar,48,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
21421,Magellan,dblp_scholar,dblp_scholar,49,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
21850,Magellan,dblp_scholar,dblp_scholar,50,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0.8888888888888888,0.8,1.0
22331,Magellan,dblp_scholar,dblp_scholar,51,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
22920,Magellan,dblp_scholar,dblp_scholar,52,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
23427,Magellan,dblp_scholar,dblp_scholar,53,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
23762,Magellan,dblp_scholar,dblp_scholar,54,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
24165,Magellan,dblp_scholar,dblp_scholar,55,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
24538,Magellan,dblp_scholar,dblp_scholar,56,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
25035,Magellan,dblp_scholar,dblp_scholar,57,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0.8888888888888888,0.8,1.0
25537,Magellan,dblp_scholar,dblp_scholar,58,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
25800,Magellan,dblp_scholar,dblp_scholar,59,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
26411,Magellan,dblp_scholar,dblp_scholar,60,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
26899,Magellan,dblp_scholar,dblp_scholar,61,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
26980,Magellan,dblp_scholar,dblp_scholar,62,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
27662,Magellan,dblp_scholar,dblp_scholar,63,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
27937,Magellan,dblp_scholar,dblp_scholar,64,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
28497,Magellan,dblp_scholar,dblp_scholar,65,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
28882,Magellan,dblp_scholar,dblp_scholar,66,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
29433,Magellan,dblp_scholar,dblp_scholar,67,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
29546,Magellan,dblp_scholar,dblp_scholar,68,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
30160,Magellan,dblp_scholar,dblp_scholar,69,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
30694,Magellan,dblp_scholar,dblp_scholar,70,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
31216,Magellan,dblp_scholar,dblp_scholar,71,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
31266,Magellan,dblp_scholar,dblp_scholar,72,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0.8888888888888888,0.8,1.0
31971,Magellan,dblp_scholar,dblp_scholar,73,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
32126,Magellan,dblp_scholar,dblp_scholar,74,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
32882,Magellan,dblp_scholar,dblp_scholar,75,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
33373,Magellan,dblp_scholar,dblp_scholar,76,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
33633,Magellan,dblp_scholar,dblp_scholar,77,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
34063,Magellan,dblp_scholar,dblp_scholar,78,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
34603,Magellan,dblp_scholar,dblp_scholar,79,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
35012,Magellan,dblp_scholar,dblp_scholar,80,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0.8888888888888888,0.8,1.0
35339,Magellan,dblp_scholar,dblp_scholar,81,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
35881,Magellan,dblp_scholar,dblp_scholar,82,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
36292,Magellan,dblp_scholar,dblp_scholar,83,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
36471,Magellan,dblp_scholar,dblp_scholar,84,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
37042,Magellan,dblp_scholar,dblp_scholar,85,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
37628,Magellan,dblp_scholar,dblp_scholar,86,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
37818,Magellan,dblp_scholar,dblp_scholar,87,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
38506,Magellan,dblp_scholar,dblp_scholar,88,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
38763,Magellan,dblp_scholar,dblp_scholar,89,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
39035,Magellan,dblp_scholar,dblp_scholar,90,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
39496,Magellan,dblp_scholar,dblp_scholar,91,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
40092,Magellan,dblp_scholar,dblp_scholar,92,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
40366,Magellan,dblp_scholar,dblp_scholar,93,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
40874,Magellan,dblp_scholar,dblp_scholar,94,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
41609,Magellan,dblp_scholar,dblp_scholar,95,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",1.0,1.0,1.0
