,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1 cross-domain,Recall cross-domain,Precision cross-domain
6095,Magellan,amazon_google_exp,amazon_google_exp,13,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
6139,Magellan,amazon_google_exp,amazon_google_exp,14,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
6606,Magellan,amazon_google_exp,amazon_google_exp,15,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",0.8571428571428571,0.75,1.0
7001,Magellan,amazon_google_exp,amazon_google_exp,16,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
7838,Magellan,amazon_google_exp,amazon_google_exp,17,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
7960,Magellan,amazon_google_exp,amazon_google_exp,18,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
8479,Magellan,amazon_google_exp,amazon_google_exp,19,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
9024,Magellan,amazon_google_exp,amazon_google_exp,20,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
9465,Magellan,amazon_google_exp,amazon_google_exp,21,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
9704,Magellan,amazon_google_exp,amazon_google_exp,22,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
10385,Magellan,amazon_google_exp,amazon_google_exp,23,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",0.8571428571428571,0.75,1.0
10826,Magellan,amazon_google_exp,amazon_google_exp,24,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
11224,Magellan,amazon_google_exp,amazon_google_exp,25,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",0.6666666666666666,0.5,1.0
11546,Magellan,amazon_google_exp,amazon_google_exp,26,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
11936,Magellan,amazon_google_exp,amazon_google_exp,27,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
12566,Magellan,amazon_google_exp,amazon_google_exp,28,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
12640,Magellan,amazon_google_exp,amazon_google_exp,29,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
13214,Magellan,amazon_google_exp,amazon_google_exp,30,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
13552,Magellan,amazon_google_exp,amazon_google_exp,31,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
14150,Magellan,amazon_google_exp,amazon_google_exp,32,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
14581,Magellan,amazon_google_exp,amazon_google_exp,33,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",0.8571428571428571,0.75,1.0
14871,Magellan,amazon_google_exp,amazon_google_exp,34,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
15592,Magellan,amazon_google_exp,amazon_google_exp,35,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
16026,Magellan,amazon_google_exp,amazon_google_exp,36,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
16278,Magellan,amazon_google_exp,amazon_google_exp,37,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
16574,Magellan,amazon_google_exp,amazon_google_exp,38,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
17080,Magellan,amazon_google_exp,amazon_google_exp,39,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
17667,Magellan,amazon_google_exp,amazon_google_exp,40,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
17907,Magellan,amazon_google_exp,amazon_google_exp,41,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
18276,Magellan,amazon_google_exp,amazon_google_exp,42,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
18897,Magellan,amazon_google_exp,amazon_google_exp,43,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
19345,Magellan,amazon_google_exp,amazon_google_exp,44,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
19557,Magellan,amazon_google_exp,amazon_google_exp,45,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
20239,Magellan,amazon_google_exp,amazon_google_exp,46,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
20442,Magellan,amazon_google_exp,amazon_google_exp,47,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
21126,Magellan,amazon_google_exp,amazon_google_exp,48,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
21355,Magellan,amazon_google_exp,amazon_google_exp,49,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
21912,Magellan,amazon_google_exp,amazon_google_exp,50,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
22267,Magellan,amazon_google_exp,amazon_google_exp,51,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
22926,Magellan,amazon_google_exp,amazon_google_exp,52,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
23066,Magellan,amazon_google_exp,amazon_google_exp,53,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
23523,Magellan,amazon_google_exp,amazon_google_exp,54,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
23974,Magellan,amazon_google_exp,amazon_google_exp,55,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
24559,Magellan,amazon_google_exp,amazon_google_exp,56,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
25145,Magellan,amazon_google_exp,amazon_google_exp,57,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
25604,Magellan,amazon_google_exp,amazon_google_exp,58,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",0.8571428571428571,0.75,1.0
25670,Magellan,amazon_google_exp,amazon_google_exp,59,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
26221,Magellan,amazon_google_exp,amazon_google_exp,60,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",0.8571428571428571,0.75,1.0
26606,Magellan,amazon_google_exp,amazon_google_exp,61,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
26942,Magellan,amazon_google_exp,amazon_google_exp,62,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
27390,Magellan,amazon_google_exp,amazon_google_exp,63,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",0.8571428571428571,0.75,1.0
28070,Magellan,amazon_google_exp,amazon_google_exp,64,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
28547,Magellan,amazon_google_exp,amazon_google_exp,65,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
28869,Magellan,amazon_google_exp,amazon_google_exp,66,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
29363,Magellan,amazon_google_exp,amazon_google_exp,67,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
29618,Magellan,amazon_google_exp,amazon_google_exp,68,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
30367,Magellan,amazon_google_exp,amazon_google_exp,69,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",0.6666666666666666,0.5,1.0
30535,Magellan,amazon_google_exp,amazon_google_exp,70,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
30983,Magellan,amazon_google_exp,amazon_google_exp,71,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
31502,Magellan,amazon_google_exp,amazon_google_exp,72,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
31844,Magellan,amazon_google_exp,amazon_google_exp,73,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
32368,Magellan,amazon_google_exp,amazon_google_exp,74,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",0.8571428571428571,0.75,1.0
32706,Magellan,amazon_google_exp,amazon_google_exp,75,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
33002,Magellan,amazon_google_exp,amazon_google_exp,76,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",0.6666666666666666,0.5,1.0
33787,Magellan,amazon_google_exp,amazon_google_exp,77,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",0.8571428571428571,0.75,1.0
34070,Magellan,amazon_google_exp,amazon_google_exp,78,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
34513,Magellan,amazon_google_exp,amazon_google_exp,79,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
34736,Magellan,amazon_google_exp,amazon_google_exp,80,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",0.8571428571428571,0.75,1.0
35495,Magellan,amazon_google_exp,amazon_google_exp,81,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
35964,Magellan,amazon_google_exp,amazon_google_exp,82,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
36165,Magellan,amazon_google_exp,amazon_google_exp,83,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
36805,Magellan,amazon_google_exp,amazon_google_exp,84,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
36994,Magellan,amazon_google_exp,amazon_google_exp,85,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
37485,Magellan,amazon_google_exp,amazon_google_exp,86,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
37752,Magellan,amazon_google_exp,amazon_google_exp,87,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
38526,Magellan,amazon_google_exp,amazon_google_exp,88,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
38793,Magellan,amazon_google_exp,amazon_google_exp,89,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
39367,Magellan,amazon_google_exp,amazon_google_exp,90,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
39834,Magellan,amazon_google_exp,amazon_google_exp,91,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
40032,Magellan,amazon_google_exp,amazon_google_exp,92,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
40375,Magellan,amazon_google_exp,amazon_google_exp,93,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
40785,Magellan,amazon_google_exp,amazon_google_exp,94,"[1, 1, 1, 1]","[1, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
41521,Magellan,amazon_google_exp,amazon_google_exp,95,"[1, 1, 1, 1]","[0, 1, 1, 1]","['id', 'title', 'manufacturer', 'price']","['id', 'title', 'price', 'manufacturer']",1.0,1.0,1.0
