,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
19478,Magellan,fodors_zagats,fodors_zagats,44,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
20018,Magellan,fodors_zagats,fodors_zagats,45,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
20250,Magellan,fodors_zagats,fodors_zagats,46,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'phone', 'class', 'id', 'addr', 'type', 'city']",1.0,1.0,1.0,
20827,Magellan,fodors_zagats,fodors_zagats,47,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
21344,Magellan,fodors_zagats,fodors_zagats,48,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
21411,Magellan,fodors_zagats,fodors_zagats,49,"[1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'id', 'name', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
21892,Magellan,fodors_zagats,fodors_zagats,50,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'name', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
22704,Magellan,fodors_zagats,fodors_zagats,51,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
22758,Magellan,fodors_zagats,fodors_zagats,52,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
23378,Magellan,fodors_zagats,fodors_zagats,53,"[1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'class', 'phone', 'name', 'addr', 'type', 'city']",0.92,0.86,1.0,
23899,Magellan,fodors_zagats,fodors_zagats,54,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
24162,Magellan,fodors_zagats,fodors_zagats,55,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'phone', 'id', 'addr', 'type', 'city']",0.92,0.86,1.0,
24861,Magellan,fodors_zagats,fodors_zagats,56,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'class', 'name', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
25231,Magellan,fodors_zagats,fodors_zagats,57,"[1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'name', 'class', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
25390,Magellan,fodors_zagats,fodors_zagats,58,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
26029,Magellan,fodors_zagats,fodors_zagats,59,"[1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
26393,Magellan,fodors_zagats,fodors_zagats,60,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
26904,Magellan,fodors_zagats,fodors_zagats,61,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
27439,Magellan,fodors_zagats,fodors_zagats,62,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
27522,Magellan,fodors_zagats,fodors_zagats,63,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
28201,Magellan,fodors_zagats,fodors_zagats,64,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'id', 'name', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
28639,Magellan,fodors_zagats,fodors_zagats,65,"[1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
28947,Magellan,fodors_zagats,fodors_zagats,66,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
29291,Magellan,fodors_zagats,fodors_zagats,67,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
29789,Magellan,fodors_zagats,fodors_zagats,68,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
30472,Magellan,fodors_zagats,fodors_zagats,69,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
30746,Magellan,fodors_zagats,fodors_zagats,70,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'phone', 'class', 'addr', 'type', 'city']",1.0,1.0,1.0,
31313,Magellan,fodors_zagats,fodors_zagats,71,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
31820,Magellan,fodors_zagats,fodors_zagats,72,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'name', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
32020,Magellan,fodors_zagats,fodors_zagats,73,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
32518,Magellan,fodors_zagats,fodors_zagats,74,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
33116,Magellan,fodors_zagats,fodors_zagats,75,"[1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'id', 'name', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
33337,Magellan,fodors_zagats,fodors_zagats,76,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
33894,Magellan,fodors_zagats,fodors_zagats,77,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'phone', 'id', 'class', 'addr', 'type', 'city']",0.92,0.86,1.0,
34394,Magellan,fodors_zagats,fodors_zagats,78,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
34822,Magellan,fodors_zagats,fodors_zagats,79,"[1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'name', 'phone', 'class', 'addr', 'type', 'city']",0.92,0.86,1.0,
35241,Magellan,fodors_zagats,fodors_zagats,80,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
35533,Magellan,fodors_zagats,fodors_zagats,81,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
35948,Magellan,fodors_zagats,fodors_zagats,82,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'class', 'phone', 'name', 'addr', 'type', 'city']",1.0,1.0,1.0,
36384,Magellan,fodors_zagats,fodors_zagats,83,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
36797,Magellan,fodors_zagats,fodors_zagats,84,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
37205,Magellan,fodors_zagats,fodors_zagats,85,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
37648,Magellan,fodors_zagats,fodors_zagats,86,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'id', 'phone', 'name', 'addr', 'type', 'city']",1.0,1.0,1.0,
38149,Magellan,fodors_zagats,fodors_zagats,87,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'name', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
38599,Magellan,fodors_zagats,fodors_zagats,88,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
38889,Magellan,fodors_zagats,fodors_zagats,89,"[1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'class', 'name', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
39416,Magellan,fodors_zagats,fodors_zagats,90,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['id', 'class', 'name', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
39805,Magellan,fodors_zagats,fodors_zagats,91,"[1, 1, 1, 1, 1, 1, 1]","[1, 0, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'id', 'phone', 'name', 'addr', 'type', 'city']",0.92,0.86,1.0,
40221,Magellan,fodors_zagats,fodors_zagats,92,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['class', 'id', 'phone', 'name', 'addr', 'type', 'city']",1.0,1.0,1.0,
40782,Magellan,fodors_zagats,fodors_zagats,93,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
41013,Magellan,fodors_zagats,fodors_zagats,94,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'id', 'class', 'phone', 'addr', 'type', 'city']",1.0,1.0,1.0,
41560,Magellan,fodors_zagats,fodors_zagats,95,"[1, 1, 1, 1, 1, 1, 1]","[1, 1, 0, 1, 1, 1, 1]","['id', 'name', 'addr', 'city', 'phone', 'type', 'class']","['name', 'class', 'id', 'phone', 'addr', 'type', 'city']",0.92,0.86,1.0,
