,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1 cross-domain,Recall cross-domain,Precision cross-domain
4453,Wikidata,musicians_joinable,Musicians,10,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.6,0.5,0.75
5134,Wikidata,musicians_joinable,Musicians,11,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.2222222222222222,0.16666666666666666,0.3333333333333333
5673,Wikidata,musicians_joinable,Musicians,12,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.4444444444444444,0.3333333333333333,0.6666666666666666
5914,Wikidata,musicians_joinable,Musicians,13,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.5454545454545454,0.5,0.6
6508,Wikidata,musicians_joinable,Musicians,14,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.5,0.3333333333333333,1.0
6581,Wikidata,musicians_joinable,Musicians,15,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
7138,Wikidata,musicians_joinable,Musicians,16,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.5,0.3333333333333333,1.0
7732,Wikidata,musicians_joinable,Musicians,17,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
8109,Wikidata,musicians_joinable,Musicians,18,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.5,0.5,0.5
8649,Wikidata,musicians_joinable,Musicians,19,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.5,0.3333333333333333,1.0
8933,Wikidata,musicians_joinable,Musicians,20,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.4444444444444444,0.3333333333333333,0.6666666666666666
9477,Wikidata,musicians_joinable,Musicians,21,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
9661,Wikidata,musicians_joinable,Musicians,22,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
10264,Wikidata,musicians_joinable,Musicians,23,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.8333333333333334,0.8333333333333334,0.8333333333333334
10859,Wikidata,musicians_joinable,Musicians,24,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.5454545454545454,0.5,0.6
11096,Wikidata,musicians_joinable,Musicians,25,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.5,0.3333333333333333,1.0
11339,Wikidata,musicians_joinable,Musicians,26,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
12130,Wikidata,musicians_joinable,Musicians,27,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.7272727272727273,0.6666666666666666,0.8
12206,Wikidata,musicians_joinable,Musicians,28,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.3333333333333333,0.3333333333333333,0.3333333333333333
12803,Wikidata,musicians_joinable,Musicians,29,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.6153846153846154,0.6666666666666666,0.5714285714285714
13423,Wikidata,musicians_joinable,Musicians,30,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.5,0.3333333333333333,1.0
13772,Wikidata,musicians_joinable,Musicians,31,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.6,0.5,0.75
14130,Wikidata,musicians_joinable,Musicians,32,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.5,0.3333333333333333,1.0
14370,Wikidata,musicians_joinable,Musicians,33,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.6,0.5,0.75
15115,Wikidata,musicians_joinable,Musicians,34,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.5454545454545454,0.5,0.6
15256,Wikidata,musicians_joinable,Musicians,35,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.25,0.16666666666666666,0.5
15699,Wikidata,musicians_joinable,Musicians,36,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.5714285714285714,0.6666666666666666,0.5
16246,Wikidata,musicians_joinable,Musicians,37,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.6,0.5,0.75
16607,Wikidata,musicians_joinable,Musicians,38,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.6,0.5,0.75
17181,Wikidata,musicians_joinable,Musicians,39,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.6666666666666666,0.5,1.0
17488,Wikidata,musicians_joinable,Musicians,40,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.7272727272727273,0.6666666666666666,0.8
18231,Wikidata,musicians_joinable,Musicians,41,"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'webpage', 'familyName', 'musicianName', 'city', 'forename', 'spouse', 'fatherName', 'motherName', 'kind', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
