,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1 cross-domain,Recall cross-domain,Precision cross-domain
4535,Wikidata,musicians_viewunion,Musicians,10,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.4,0.3333333333333333,0.5
5115,Wikidata,musicians_viewunion,Musicians,11,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
5414,Wikidata,musicians_viewunion,Musicians,12,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.4444444444444444,0.3333333333333333,0.6666666666666666
5812,Wikidata,musicians_viewunion,Musicians,13,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.25,0.16666666666666666,0.5
6333,Wikidata,musicians_viewunion,Musicians,14,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
6835,Wikidata,musicians_viewunion,Musicians,15,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.5,0.3333333333333333,1.0
7212,Wikidata,musicians_viewunion,Musicians,16,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.2222222222222222,0.16666666666666666,0.3333333333333333
7536,Wikidata,musicians_viewunion,Musicians,17,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.4,0.3333333333333333,0.5
8283,Wikidata,musicians_viewunion,Musicians,18,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
8406,Wikidata,musicians_viewunion,Musicians,19,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
8920,Wikidata,musicians_viewunion,Musicians,20,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.4444444444444444,0.3333333333333333,0.6666666666666666
9563,Wikidata,musicians_viewunion,Musicians,21,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.5,0.3333333333333333,1.0
9935,Wikidata,musicians_viewunion,Musicians,22,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.25,0.16666666666666666,0.5
10332,Wikidata,musicians_viewunion,Musicians,23,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.4,0.3333333333333333,0.5
10705,Wikidata,musicians_viewunion,Musicians,24,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.6666666666666666,0.6666666666666666,0.6666666666666666
11236,Wikidata,musicians_viewunion,Musicians,25,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.6666666666666666,0.5,1.0
11477,Wikidata,musicians_viewunion,Musicians,26,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.6,0.5,0.75
11910,Wikidata,musicians_viewunion,Musicians,27,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
12196,Wikidata,musicians_viewunion,Musicians,28,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
12982,Wikidata,musicians_viewunion,Musicians,29,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.25,0.16666666666666666,0.5
13323,Wikidata,musicians_viewunion,Musicians,30,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.5454545454545454,0.5,0.6
13572,Wikidata,musicians_viewunion,Musicians,31,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
14297,Wikidata,musicians_viewunion,Musicians,32,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.5,0.3333333333333333,1.0
14407,Wikidata,musicians_viewunion,Musicians,33,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.25,0.16666666666666666,0.5
14948,Wikidata,musicians_viewunion,Musicians,34,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.6,0.5,0.75
15531,Wikidata,musicians_viewunion,Musicians,35,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.6,0.5,0.75
16042,Wikidata,musicians_viewunion,Musicians,36,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.6,0.5,0.75
16169,Wikidata,musicians_viewunion,Musicians,37,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
16914,Wikidata,musicians_viewunion,Musicians,38,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.5,0.3333333333333333,1.0
17148,Wikidata,musicians_viewunion,Musicians,39,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
17631,Wikidata,musicians_viewunion,Musicians,40,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.2857142857142857,0.16666666666666666,1.0
18187,Wikidata,musicians_viewunion,Musicians,41,"[1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]","['musician', 'birthDate', 'familyNameLabel', 'givenNameLabel', 'numberOfChildren', 'websiteLabel', 'residenceLabel', 'ethnicityLabel', 'religionLabel', 'activityStart', 'twitterNameLabel', 'geniusNameLabel', 'recordLabelLabel']","['musicianID', 'birthDate', 'familyName', 'city', 'webpage', 'forename', 'musicianName', 'spouse', 'fatherName', 'kind', 'motherName', 'NChildren', 'genderType']",0.5,0.3333333333333333,1.0
