,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
5864,OpenData,miller2_both_0_70_ac1_av,View-Unionable,14.0,"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['Fiscal year', 'Maximum CIDA contribution (project-level)', 'Sector percent', 'Untied amount(Project-level budget)', 'Branch name', 'Indigenous issues (marker)', 'IRTC percent', 'Organisation ID', 'Branch ID', 'Disability issues (marker)', 'Bilateral aid (international marker)', 'Fund centre name', 'Gender equality (marker)', 'Status', 'Continent name', 'Youth issues (marker)', 'Fund centre ID', 'Biodiversity (marker)', 'Climate change mitigation (marker)', 'Section name', 'Children issues (marker)', 'Enviromental sustainability (marker)', 'Trade development (marker)', 'Organisation class', 'Project number', 'Urban issues (marker)', 'Amount spent', 'ICT as a tool for development (marker)', 'PBA type', 'Organisation name', 'Organisation sub-class', 'Organisation type', 'Desertification (marker)', 'Participatory development and good governance', 'Continent ID', 'Division ID', 'Division name', 'Section ID', 'Regional program (marker)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionID', 'miller2_CountryRegionName', 'miller2_SectorID', 'miller2_SectorName', 'miller2_FundCentreID', 'miller2_FundCentreName', 'miller2_SectionName', 'miller2_OrganisationSub-class', 'miller2_BranchName', 'miller2_OrganisationClass', 'miller2_ContinentName', 'miller2_BranchID', 'miller2_ContinentID', 'miller2_TradeDevelopment(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_Desertification(marker)', 'miller2_UrbanIssues(marker)', 'miller2_Biodiversity(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_EnviromentalSustainability(marker)', 'miller2_OrganisationType', 'miller2_Status', 'miller2_CountryRegionPercent', 'miller2_SectorPercent', 'miller2_BilateralAid(internationalMarker)', 'miller2_FiscalYear', 'miller2_PBAType', 'miller2_IRTCPercent']",,0.53,0.37,0.93
5866,OpenData,miller2_both_0_50_ec_av,View-Unionable,14.0,[1],[1],"['Fiscal year', 'Trade development (marker)', 'Bilateral aid (international marker)', 'Organisation sub-class', 'Section ID', 'Regional program (marker)', 'Children issues (marker)', 'ICT as a tool for development (marker)', 'Biodiversity (marker)', 'CountryRegion name', 'Amount spent', 'Indigenous issues (marker)', 'CountryRegion percent', 'Organisation type', 'Status', 'FSTC percent', 'Urban issues (marker)', 'Continent ID', 'Enviromental sustainability (marker)', 'Branch ID', 'CIDA business delivery model (old)', 'Programming process (new)', 'Youth issues (marker)', 'Desertification (marker)', 'IRTC percent', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Division ID', 'Division name', 'Section name', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'CFLI (marker)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)']",['Status'],0 days 00:01:24.886796,1.0,1.0,1.0
5867,OpenData,miller2_both_0_50_ec_ev,View-Unionable,14.0,[1],[1],"['Fiscal year', 'Continent ID', 'Division ID', 'Disability issues (marker)', 'Youth issues (marker)', 'Branch ID', 'Gender equality (marker)', 'Project Browser country ID', 'Organisation class', 'Continent name', 'CountryRegion percent', 'Division name', 'Status', 'Participatory development and good governance', 'CFLI (marker)', 'Organisation type', 'CountryRegion name', 'Amount spent', 'Bilateral aid (international marker)', 'Project number', 'ICT as a tool for development (marker)', 'Biodiversity (marker)', 'Indigenous issues (marker)', 'Section ID', 'Regional program (marker)', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Section name', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CIDA business delivery model (old)', 'Programming process (new)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)']",['Status'],0 days 00:01:54.164158,1.0,1.0,1.0
5916,OpenData,miller2_both_0_70_ac2_ev,View-Unionable,14.0,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'IRTC percent', 'Section name', 'Branch ID', 'Sector percent', 'Gender equality (marker)', 'Participatory development and good governance', 'Organisation sub-class', 'Regional program (marker)', 'Youth issues (marker)', 'Sector ID', 'Section ID', 'Climate change adaptation (marker)', 'Biodiversity (marker)', 'CountryRegion name', 'FSTC percent', 'Organisation type', 'Knowledge for development (marker)', 'Status', 'Climate change mitigation (marker)', 'Organisation class', 'CIDA business delivery model (old)', 'Indigenous issues (marker)', 'Disability issues (marker)', 'Amount spent', 'ICT as a tool for development (marker)', 'Division name', 'Continent ID', 'Programming process (new)', 'CFLI (marker)', 'CountryRegion percent', 'Project number', 'Desertification (marker)', 'Children issues (marker)', 'Fund centre ID', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Division ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)']","['AmSp', 'ProjNu', 'OrganiNa', 'OrganID', 'ProjBrowCouID', 'CoRegNa', 'CoRegID', 'SecNa', 'SecID', 'FCeID', 'SectN', 'OrganS', 'SectID', 'DiNa', 'OrgaCl', 'PartDeveloAGGover', 'ContiID', 'ContiN', 'BraID', 'IndIs', 'Biodiv', 'ClimChMit', 'TraDevel', 'ChilIs', 'OrganiTy', 'GenEq', 'KnowlFoDevel', 'YouIs', 'DisaIss', 'UrbIs', 'Desertif', 'St', 'ClimChaAdap', 'ICTAATFDevel', 'CIDABuDeliMod', 'CFLI', 'CoRegPerc', 'SecPe', 'FSTCPer', 'RegPro', 'IRTCPe', 'FisYe', 'ProgrPro']",,0.58,0.43,0.88
5958,OpenData,miller2_both_0_30_ac5_av,View-Unionable,14.0,"[0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Branch ID', 'Organisation sub-class', 'Continent ID', 'Sector percent', 'Sector name', 'Status', 'Project number', 'Climate change mitigation (marker)', 'Gender equality (marker)', 'Participatory development and good governance', 'Maximum CIDA contribution (project-level)', 'Regional program (marker)', 'Section ID', 'Untied amount(Project-level budget)', 'Branch name', 'Division ID', 'Division name', 'Section name', 'Fund centre ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Trade development (marker)', 'Biodiversity (marker)']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_sctnd', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_brnchd', 'miller2_cntnntd', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_dsbltsss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_thsss(mrkr)', 'miller2_rgnstntp', 'miller2_stts', 'miller2_rgnlprgrm(mrkr)', 'miller2_sctrprcnt', 'miller2_cntrrgnprcnt', 'miller2_fsclr']",,0.0,0.0,0.0
5963,OpenData,miller2_both_0_70_ac5_av,View-Unionable,14.0,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Organisation type', 'Programming process (new)', 'Organisation name', 'PBA type', 'CIDA business delivery model (old)', 'Climate change adaptation (marker)', 'Continent ID', 'Biodiversity (marker)', 'Desertification (marker)', 'Maximum CIDA contribution (project-level)', 'IRTC percent', 'Youth issues (marker)', 'Children issues (marker)', 'Section ID', 'Organisation sub-class', 'Fund centre ID', 'Section name', 'Urban issues (marker)', 'Branch ID', 'Project Browser country ID', 'Project number', 'Organisation class', 'FSTC percent', 'Division name', 'Organisation ID', 'Division ID', 'Sector percent', 'CountryRegion name', 'Gender equality (marker)', 'ICT as a tool for development (marker)', 'Branch name', 'CountryRegion percent', 'CFLI (marker)', 'Indigenous issues (marker)', 'Status', 'Regional program (marker)', 'Fund centre name', 'Untied amount(Project-level budget)', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_fndcntrd', 'miller2_sctnd', 'miller2_sctnnm', 'miller2_rgnstnsb-clss', 'miller2_dvsnnm', 'miller2_dvsnd', 'miller2_rgnstnclss', 'miller2_cntnntd', 'miller2_chldrnsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_cntnntnm', 'miller2_brnchd', 'miller2_thsss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_rgnstntp', 'miller2_rbnsss(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_brnchnm', 'miller2_dsrtfctn(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_clmtchngdpttn(mrkr)', 'miller2_cdbsnssdlvrmdl(ld)', 'miller2_sctrprcnt', 'miller2_cntrrgnprcnt', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_fstcprcnt', 'miller2_cfl(mrkr)', 'miller2_rtcprcnt', 'miller2_prgrmmngprcss(nw)', 'miller2_fsclr', 'miller2_pbtp']",,0.0,0.0,0.0
5992,OpenData,miller2_both_0_70_ac1_ev,View-Unionable,14.0,"[0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Organisation class', 'Gender equality (marker)', 'CIDA business delivery model (old)', 'Sector percent', 'Continent name', 'Trade development (marker)', 'Project Browser country ID', 'Sector name', 'Fund centre ID', 'Knowledge for development (marker)', 'Organisation sub-class', 'Climate change mitigation (marker)', 'Enviromental sustainability (marker)', 'Desertification (marker)', 'Biodiversity (marker)', 'Participatory development and good governance', 'Organisation name', 'ICT as a tool for development (marker)', 'Indigenous issues (marker)', 'Branch name', 'Branch ID', 'Division name', 'Status', 'Division ID', 'CountryRegion ID', 'PBA type', 'CountryRegion name', 'Untied amount(Project-level budget)', 'Fund centre name', 'Programming process (new)', 'Maximum CIDA contribution (project-level)', 'Sector ID', 'CountryRegion percent', 'Children issues (marker)', 'Project number', 'Section ID', 'Section name', 'Regional program (marker)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Bilateral aid (international marker)']","['miller2_AmountSpent', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_FundCentreName', 'miller2_FundCentreID', 'miller2_OrganisationSub-class', 'miller2_DivisionID', 'miller2_DivisionName', 'miller2_BranchID', 'miller2_OrganisationClass', 'miller2_ContinentID', 'miller2_ContinentName', 'miller2_BranchName', 'miller2_YouthIssues(marker)', 'miller2_Biodiversity(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_Desertification(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_UrbanIssues(marker)', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_OrganisationType', 'miller2_ChildrenIssues(marker)', 'miller2_Status', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_GenderEquality(marker)', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_CountryRegionPercent', 'miller2_SectorPercent', 'miller2_EnviromentalSustainability(marker)', 'miller2_FiscalYear', 'miller2_PBAType', 'miller2_ProgrammingProcess(new)']",,0.49,0.34,0.86
6008,OpenData,miller2_both_0_50_ac2_av,View-Unionable,14.0,"[0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]","['Fiscal year', 'Urban issues (marker)', 'Sector ID', 'ICT as a tool for development (marker)', 'Organisation sub-class', 'Sector name', 'Fund centre ID', 'IRTC percent', 'Desertification (marker)', 'Division name', 'Organisation class', 'Bilateral aid (international marker)', 'Gender equality (marker)', 'Trade development (marker)', 'Sector percent', 'Status', 'Project number', 'Indigenous issues (marker)', 'Regional program (marker)', 'Project Browser country ID', 'Climate change adaptation (marker)', 'Branch ID', 'Section name', 'Fund centre name', 'Section ID', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Division ID', 'Untied amount(Project-level budget)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change mitigation (marker)', 'Participatory development and good governance', 'Biodiversity (marker)']","['AmSp', 'ProjNu', 'OrgaID', 'OrganiN', 'ProBroCouID', 'CouReNa', 'CouRegID', 'SecNa', 'SecID', 'FuCenN', 'FCeID', 'SeID', 'SeN', 'OrganiSu', 'DivN', 'ConN', 'OrgCl', 'ContID', 'BrID', 'GenEqua', 'YouIss', 'TraDevel', 'ChIss', 'KnowlFDeve', 'OrganiTy', 'DisabIss', 'IndIss', 'ICTAAToFoDeve', 'Dese', 'UrIs', 'Sta', 'ClChaAdap', 'BilaAMar', 'CounRegPerc', 'RegProg', 'SecPerc', 'FiY', 'IRTCPerc']",,0.49,0.36,0.75
6021,OpenData,miller2_both_0_50_ac4_av,View-Unionable,14.0,"[0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Indigenous issues (marker)', 'CFLI (marker)', 'Programming process (new)', 'Sector ID', 'Urban issues (marker)', 'Climate change adaptation (marker)', 'Status', 'Enviromental sustainability (marker)', 'CountryRegion name', 'Organisation name', 'Fund centre name', 'PBA type', 'Climate change mitigation (marker)', 'IRTC percent', 'Organisation type', 'Maximum CIDA contribution (project-level)', 'Untied amount(Project-level budget)', 'Division ID', 'Sector percent', 'FSTC percent', 'Section ID', 'Sector name', 'Continent ID', 'Fund centre ID', 'Project number', 'Branch ID', 'Branch name', 'Division name', 'Section name', 'Regional program (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'Desertification (marker)', 'Participatory development and good governance', 'Trade development (marker)', 'Biodiversity (marker)', 'Children issues (marker)']","['miller2_AmSp', 'miller2_MaxCIDAContr', 'miller2_UntAmoProBud', 'miller2_OrganID', 'miller2_OrgaNa', 'miller2_ProjBroCouID', 'miller2_CouRegNa', 'miller2_CouReID', 'miller2_SeN', 'miller2_SeID', 'miller2_FuCenNa', 'miller2_FCenID', 'miller2_OrgaSu', 'miller2_DivID', 'miller2_OrgCla', 'miller2_ConID', 'miller2_IndiIss', 'miller2_ConNa', 'miller2_YoIss', 'miller2_OrgaT', 'miller2_UrIss', 'miller2_KnowlFoDeve', 'miller2_GeEqu', 'miller2_ClChMit', 'miller2_Sta', 'miller2_DisaIss', 'miller2_EnviSustai', 'miller2_ClimChaAdap', 'miller2_ICTAATFoDeve', 'miller2_FSTCPe', 'miller2_CFLI', 'miller2_CouRegPerc', 'miller2_SecPer', 'miller2_PBATy', 'miller2_PrograPr', 'miller2_IRTCPer', 'miller2_FisY']",,0.0,0.0,0.0
6046,OpenData,miller2_both_0_1_ac4_av,View-Unionable,14.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSpe', 'miller2_OrganiID', 'miller2_OrgNa', 'miller2_ProBroCoID', 'miller2_CouRegN', 'miller2_CouRegID', 'miller2_SecID', 'miller2_SeN', 'miller2_OrgS', 'miller2_OrganiCla', 'miller2_ContiN', 'miller2_UrIss', 'miller2_ContiID', 'miller2_GeEq', 'miller2_ChiIss', 'miller2_YoIss', 'miller2_TrDevel', 'miller2_Bio', 'miller2_OrgaTy', 'miller2_KnoFDevel', 'miller2_IndiIs', 'miller2_DisabIss', 'miller2_ICTAATFDeve', 'miller2_SecPerc', 'miller2_CounRegPerc', 'miller2_FisY']",,0.0,0.0,0.0
6051,OpenData,miller2_both_0_50_ac5_ev,View-Unionable,14.0,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Children issues (marker)', 'Organisation ID', 'IRTC percent', 'Sector percent', 'Organisation name', 'Enviromental sustainability (marker)', 'Continent ID', 'FSTC percent', 'Project number', 'Urban issues (marker)', 'PBA type', 'CountryRegion ID', 'Continent name', 'Branch ID', 'Maximum CIDA contribution (project-level)', 'Climate change adaptation (marker)', 'Project Browser country ID', 'Sector name', 'Trade development (marker)', 'Fund centre ID', 'Programming process (new)', 'Disability issues (marker)', 'Gender equality (marker)', 'Climate change mitigation (marker)', 'Status', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre name', 'Untied amount(Project-level budget)', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'Desertification (marker)']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_mxmmcdcntrbtn(prjct-lvl)', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_fndcntrd', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_brnchd', 'miller2_cntnntnm', 'miller2_ndgnssss(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_rgnstntp', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_dsbltsss(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_cntnntd', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_thsss(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_clmtchngdpttn(mrkr)', 'miller2_nvrmntlsstnblt(mrkr)', 'miller2_sctrprcnt', 'miller2_fstcprcnt', 'miller2_cntrrgnprcnt', 'miller2_rtcprcnt', 'miller2_fsclr', 'miller2_pbtp', 'miller2_prgrmmngprcss(nw)']",,0.0,0.0,0.0
6053,OpenData,miller2_both_0_50_ac3_av,View-Unionable,14.0,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Organisation sub-class', 'FSTC percent', 'Sector name', 'Sector percent', 'Youth issues (marker)', 'Programming process (new)', 'Project number', 'Branch name', 'Section ID', 'Organisation ID', 'Amount spent', 'Regional program (marker)', 'IRTC percent', 'CFLI (marker)', 'Continent ID', 'Indigenous issues (marker)', 'Organisation name', 'Gender equality (marker)', 'Division ID', 'Children issues (marker)', 'Fund centre ID', 'CountryRegion percent', 'Untied amount(Project-level budget)', 'PBA type', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division name', 'Section name', 'Fund centre name', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['mntspnt', 'prjctnmbr', 'ntdmnt(prjct-lvlbdgt)', 'rgnstnnm', 'rgnstnd', 'prjctbrwsrcntrd', 'cntrrgnnm', 'cntrrgnd', 'sctrnm', 'sctrd', 'fndcntrd', 'sctnd', 'rgnstnsb-clss', 'dvsnd', 'rgnstnclss', 'dsbltsss(mrkr)', 'brnchnm', 'cntnntnm', 'cntnntd', 'chldrnsss(mrkr)', 'trddvlpmnt(mrkr)', 'gndrqlt(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'bdvrst(mrkr)', 'rbnsss(mrkr)', 'ndgnssss(mrkr)', 'rgnstntp', 'thsss(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'cfl(mrkr)', 'cntrrgnprcnt', 'rgnlprgrm(mrkr)', 'sctrprcnt', 'fstcprcnt', 'prgrmmngprcss(nw)', 'pbtp', 'fsclr', 'rtcprcnt']",,0.27,0.16,0.8
