,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
17949,Magellan,dblp_acm,dblp_acm,42.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:30.936279,0.89,0.8,1.0
18387,Magellan,dblp_acm,dblp_acm,43.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:26.932656,1.0,1.0,1.0
18696,Magellan,dblp_acm,dblp_acm,44.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:37.472113,0.89,0.8,1.0
19254,Magellan,dblp_acm,dblp_acm,45.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:04.747843,1.0,1.0,1.0
19681,Magellan,dblp_acm,dblp_acm,46.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:05.245450,0.89,0.8,1.0
20363,Magellan,dblp_acm,dblp_acm,47.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:33.469780,1.0,1.0,1.0
20583,Magellan,dblp_acm,dblp_acm,48.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:04.901472,0.89,0.8,1.0
20918,Magellan,dblp_acm,dblp_acm,49.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:01.834079,1.0,1.0,1.0
21607,Magellan,dblp_acm,dblp_acm,50.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:01.773402,0.89,0.8,1.0
21733,Magellan,dblp_acm,dblp_acm,51.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:25.147994,1.0,1.0,1.0
22448,Magellan,dblp_acm,dblp_acm,52.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:26.997417,0.89,0.8,1.0
22682,Magellan,dblp_acm,dblp_acm,53.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:26.787805,1.0,1.0,1.0
23349,Magellan,dblp_acm,dblp_acm,54.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:01.750282,0.89,0.8,1.0
23549,Magellan,dblp_acm,dblp_acm,55.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:02.723757,1.0,1.0,1.0
23882,Magellan,dblp_acm,dblp_acm,56.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:01.605885,0.89,0.8,1.0
24526,Magellan,dblp_acm,dblp_acm,57.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:59.637831,1.0,1.0,1.0
24972,Magellan,dblp_acm,dblp_acm,58.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:02:09.169969,0.89,0.8,1.0
25560,Magellan,dblp_acm,dblp_acm,59.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:31.068059,1.0,1.0,1.0
26007,Magellan,dblp_acm,dblp_acm,60.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:02:32.531866,0.89,0.8,1.0
26054,Magellan,dblp_acm,dblp_acm,61.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:29.866285,1.0,1.0,1.0
26830,Magellan,dblp_acm,dblp_acm,62.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:30.332052,0.89,0.8,1.0
26960,Magellan,dblp_acm,dblp_acm,63.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:02:15.712792,1.0,1.0,1.0
27372,Magellan,dblp_acm,dblp_acm,64.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:02:00.902795,0.89,0.8,1.0
27818,Magellan,dblp_acm,dblp_acm,65.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:00:46.630863,1.0,1.0,1.0
28211,Magellan,dblp_acm,dblp_acm,66.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:01.045477,0.89,0.8,1.0
28871,Magellan,dblp_acm,dblp_acm,67.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:01.760072,1.0,1.0,1.0
29239,Magellan,dblp_acm,dblp_acm,68.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:00:45.427933,0.89,0.8,1.0
29584,Magellan,dblp_acm,dblp_acm,69.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:00:44.929100,1.0,1.0,1.0
30213,Magellan,dblp_acm,dblp_acm,70.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:00:45.370411,0.89,0.8,1.0
30427,Magellan,dblp_acm,dblp_acm,71.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:02.380187,1.0,1.0,1.0
30905,Magellan,dblp_acm,dblp_acm,72.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:09.298890,0.89,0.8,1.0
31577,Magellan,dblp_acm,dblp_acm,73.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:05.220913,1.0,1.0,1.0
31907,Magellan,dblp_acm,dblp_acm,74.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:26.420320,0.89,0.8,1.0
32461,Magellan,dblp_acm,dblp_acm,75.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:05.058181,1.0,1.0,1.0
32715,Magellan,dblp_acm,dblp_acm,76.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:05.254182,0.89,0.8,1.0
32976,Magellan,dblp_acm,dblp_acm,77.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:05.133274,1.0,1.0,1.0
33538,Magellan,dblp_acm,dblp_acm,78.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:37.681654,0.89,0.8,1.0
33976,Magellan,dblp_acm,dblp_acm,79.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:05.046448,1.0,1.0,1.0
34429,Magellan,dblp_acm,dblp_acm,80.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:04.930740,0.89,0.8,1.0
34748,Magellan,dblp_acm,dblp_acm,81.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:02.279635,1.0,1.0,1.0
35434,Magellan,dblp_acm,dblp_acm,82.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:01.673024,0.89,0.8,1.0
35822,Magellan,dblp_acm,dblp_acm,83.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:22.990918,1.0,1.0,1.0
36137,Magellan,dblp_acm,dblp_acm,84.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:02.631320,0.89,0.8,1.0
36784,Magellan,dblp_acm,dblp_acm,85.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:01.731357,1.0,1.0,1.0
37107,Magellan,dblp_acm,dblp_acm,86.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:01.766075,0.89,0.8,1.0
37479,Magellan,dblp_acm,dblp_acm,87.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:05.107804,1.0,1.0,1.0
37798,Magellan,dblp_acm,dblp_acm,88.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:01.754874,0.89,0.8,1.0
38413,Magellan,dblp_acm,dblp_acm,89.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:29.680951,1.0,1.0,1.0
38953,Magellan,dblp_acm,dblp_acm,90.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:30.353415,0.89,0.8,1.0
39261,Magellan,dblp_acm,dblp_acm,91.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:02:05.002043,1.0,1.0,1.0
39545,Magellan,dblp_acm,dblp_acm,92.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:29.961286,0.89,0.8,1.0
40061,Magellan,dblp_acm,dblp_acm,93.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:26.885478,1.0,1.0,1.0
40658,Magellan,dblp_acm,dblp_acm,94.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:29.580168,0.89,0.8,1.0
40762,Magellan,dblp_acm,dblp_acm,95.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'year', 'venue']",0 days 00:01:30.450960,1.0,1.0,1.0
