,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
7433,Magellan,dblp_scholar,dblp_scholar,18.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:07.313671,0.89,0.8,1.0
8047,Magellan,dblp_scholar,dblp_scholar,19.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:58.449075,1.0,1.0,1.0
8395,Magellan,dblp_scholar,dblp_scholar,20.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:03:02.870761,0.89,0.8,1.0
8939,Magellan,dblp_scholar,dblp_scholar,21.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:06.114113,1.0,1.0,1.0
9328,Magellan,dblp_scholar,dblp_scholar,22.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:08.599071,0.89,0.8,1.0
9736,Magellan,dblp_scholar,dblp_scholar,23.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:03:10.151149,1.0,1.0,1.0
10311,Magellan,dblp_scholar,dblp_scholar,24.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:04.467172,0.89,0.8,1.0
10627,Magellan,dblp_scholar,dblp_scholar,25.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:03:48.233289,1.0,1.0,1.0
10969,Magellan,dblp_scholar,dblp_scholar,26.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:03:38.454969,0.89,0.8,1.0
11662,Magellan,dblp_scholar,dblp_scholar,27.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:04:02.747122,1.0,1.0,1.0
11848,Magellan,dblp_scholar,dblp_scholar,28.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:45.127816,0.89,0.8,1.0
12355,Magellan,dblp_scholar,dblp_scholar,29.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:04:08.883593,1.0,1.0,1.0
12692,Magellan,dblp_scholar,dblp_scholar,30.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:46.809947,0.89,0.8,1.0
13333,Magellan,dblp_scholar,dblp_scholar,31.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:45.156010,1.0,1.0,1.0
13537,Magellan,dblp_scholar,dblp_scholar,32.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:44.453464,0.89,0.8,1.0
14109,Magellan,dblp_scholar,dblp_scholar,33.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:01:40.692219,1.0,1.0,1.0
14640,Magellan,dblp_scholar,dblp_scholar,34.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:01:43.405627,0.89,0.8,1.0
15062,Magellan,dblp_scholar,dblp_scholar,35.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:01:41.802118,1.0,1.0,1.0
15309,Magellan,dblp_scholar,dblp_scholar,36.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:16.479353,0.89,0.8,1.0
15772,Magellan,dblp_scholar,dblp_scholar,37.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:01:40.105858,1.0,1.0,1.0
16194,Magellan,dblp_scholar,dblp_scholar,38.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:44.601204,0.89,0.8,1.0
16655,Magellan,dblp_scholar,dblp_scholar,39.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:01:40.548547,1.0,1.0,1.0
17360,Magellan,dblp_scholar,dblp_scholar,40.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:24.254822,0.89,0.8,1.0
17422,Magellan,dblp_scholar,dblp_scholar,41.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:51.020562,1.0,1.0,1.0
18126,Magellan,dblp_scholar,dblp_scholar,42.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:51.798195,0.89,0.8,1.0
18605,Magellan,dblp_scholar,dblp_scholar,43.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:08.943596,1.0,1.0,1.0
18799,Magellan,dblp_scholar,dblp_scholar,44.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:03:18.095804,0.89,0.8,1.0
19438,Magellan,dblp_scholar,dblp_scholar,45.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:09.459618,1.0,1.0,1.0
19954,Magellan,dblp_scholar,dblp_scholar,46.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:14.107313,0.89,0.8,1.0
20397,Magellan,dblp_scholar,dblp_scholar,47.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:09.368516,1.0,1.0,1.0
20419,Magellan,dblp_scholar,dblp_scholar,48.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:03:10.328381,0.89,0.8,1.0
21138,Magellan,dblp_scholar,dblp_scholar,49.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:41.407782,1.0,1.0,1.0
21389,Magellan,dblp_scholar,dblp_scholar,50.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:43.721572,0.89,0.8,1.0
22128,Magellan,dblp_scholar,dblp_scholar,51.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:45.245579,1.0,1.0,1.0
22266,Magellan,dblp_scholar,dblp_scholar,52.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:58.821388,0.89,0.8,1.0
22792,Magellan,dblp_scholar,dblp_scholar,53.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:54.977986,1.0,1.0,1.0
23393,Magellan,dblp_scholar,dblp_scholar,54.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:06.947488,0.89,0.8,1.0
23514,Magellan,dblp_scholar,dblp_scholar,55.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:04.673107,1.0,1.0,1.0
24033,Magellan,dblp_scholar,dblp_scholar,56.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:50.131412,0.89,0.8,1.0
24644,Magellan,dblp_scholar,dblp_scholar,57.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:45.364294,1.0,1.0,1.0
25072,Magellan,dblp_scholar,dblp_scholar,58.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:03:08.611069,0.89,0.8,1.0
25449,Magellan,dblp_scholar,dblp_scholar,59.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:45.912769,1.0,1.0,1.0
25916,Magellan,dblp_scholar,dblp_scholar,60.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:43.778339,0.89,0.8,1.0
26050,Magellan,dblp_scholar,dblp_scholar,61.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:44.036611,1.0,1.0,1.0
26763,Magellan,dblp_scholar,dblp_scholar,62.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:44.821474,0.89,0.8,1.0
27101,Magellan,dblp_scholar,dblp_scholar,63.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:04:01.168500,1.0,1.0,1.0
27673,Magellan,dblp_scholar,dblp_scholar,64.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:46.173484,0.89,0.8,1.0
28159,Magellan,dblp_scholar,dblp_scholar,65.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:01:43.144051,1.0,1.0,1.0
28329,Magellan,dblp_scholar,dblp_scholar,66.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:38.167799,0.89,0.8,1.0
28939,Magellan,dblp_scholar,dblp_scholar,67.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:27.377076,1.0,1.0,1.0
29219,Magellan,dblp_scholar,dblp_scholar,68.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:01:40.600756,0.89,0.8,1.0
29775,Magellan,dblp_scholar,dblp_scholar,69.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:33.871756,1.0,1.0,1.0
30058,Magellan,dblp_scholar,dblp_scholar,70.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:01:40.547728,0.89,0.8,1.0
30691,Magellan,dblp_scholar,dblp_scholar,71.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:01:40.802466,1.0,1.0,1.0
31150,Magellan,dblp_scholar,dblp_scholar,72.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:21.866998,0.89,0.8,1.0
31615,Magellan,dblp_scholar,dblp_scholar,73.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:54.461929,1.0,1.0,1.0
31967,Magellan,dblp_scholar,dblp_scholar,74.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:49.241011,0.89,0.8,1.0
32297,Magellan,dblp_scholar,dblp_scholar,75.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:48.721121,1.0,1.0,1.0
32738,Magellan,dblp_scholar,dblp_scholar,76.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:50.120204,0.89,0.8,1.0
33385,Magellan,dblp_scholar,dblp_scholar,77.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:10.989974,1.0,1.0,1.0
33426,Magellan,dblp_scholar,dblp_scholar,78.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:08.892342,0.89,0.8,1.0
34199,Magellan,dblp_scholar,dblp_scholar,79.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:10.926869,1.0,1.0,1.0
34423,Magellan,dblp_scholar,dblp_scholar,80.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:03:05.654147,0.89,0.8,1.0
35106,Magellan,dblp_scholar,dblp_scholar,81.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:04.073378,1.0,1.0,1.0
35346,Magellan,dblp_scholar,dblp_scholar,82.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:03:02.510235,0.89,0.8,1.0
35851,Magellan,dblp_scholar,dblp_scholar,83.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:04.345375,1.0,1.0,1.0
36252,Magellan,dblp_scholar,dblp_scholar,84.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:07.590510,0.89,0.8,1.0
36660,Magellan,dblp_scholar,dblp_scholar,85.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:59.127008,1.0,1.0,1.0
36907,Magellan,dblp_scholar,dblp_scholar,86.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:03:00.986002,0.89,0.8,1.0
37547,Magellan,dblp_scholar,dblp_scholar,87.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:04.562643,1.0,1.0,1.0
37891,Magellan,dblp_scholar,dblp_scholar,88.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:04.157724,0.89,0.8,1.0
38571,Magellan,dblp_scholar,dblp_scholar,89.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:46.331524,1.0,1.0,1.0
38600,Magellan,dblp_scholar,dblp_scholar,90.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:45.548836,0.89,0.8,1.0
39057,Magellan,dblp_scholar,dblp_scholar,91.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:03:58.643054,1.0,1.0,1.0
39713,Magellan,dblp_scholar,dblp_scholar,92.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:47.016442,0.89,0.8,1.0
40208,Magellan,dblp_scholar,dblp_scholar,93.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:47.584465,1.0,1.0,1.0
40603,Magellan,dblp_scholar,dblp_scholar,94.0,"[1, 1, 1, 1, 1]","[0, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:45.711668,0.89,0.8,1.0
40943,Magellan,dblp_scholar,dblp_scholar,95.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'title', 'authors', 'venue', 'year']","['id', 'title', 'authors', 'venue', 'year']",0 days 00:02:45.342636,1.0,1.0,1.0
