,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,execution_time,F1_score,recall,precision
4456,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,11.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:51.650248,1.0,1.0,1.0
4832,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,12.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:51.625376,0.89,0.8,1.0
5668,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,13.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:10.228233,1.0,1.0,1.0
6048,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,14.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:08.893793,0.89,0.8,1.0
6416,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,15.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:50.592921,1.0,1.0,1.0
6841,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,16.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:52.307413,0.89,0.8,1.0
7415,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,17.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:49.742844,1.0,1.0,1.0
7793,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,18.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:49.109426,0.89,0.8,1.0
7865,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,19.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:48.666420,1.0,1.0,1.0
8681,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,20.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:06.228102,0.89,0.8,1.0
9107,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,21.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:05.360856,1.0,1.0,1.0
9312,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,22.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:49.657667,0.89,0.8,1.0
9728,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,23.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:47.470492,1.0,1.0,1.0
10199,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,24.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:14.124700,0.89,0.8,1.0
10681,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,25.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:37.619043,1.0,1.0,1.0
11220,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,26.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:36.229000,0.89,0.8,1.0
11706,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,27.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:11.545925,1.0,1.0,1.0
11889,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,28.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:12.388805,0.89,0.8,1.0
12485,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,29.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:11.311464,1.0,1.0,1.0
12839,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,30.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:37.774517,0.89,0.8,1.0
13157,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,31.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:08.779424,1.0,1.0,1.0
13502,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,32.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:37.192609,0.89,0.8,1.0
13964,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,33.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:34.698865,1.0,1.0,1.0
14772,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,34.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:49.630252,0.89,0.8,1.0
15182,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,35.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:47.132164,1.0,1.0,1.0
15373,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,36.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:59.423741,0.89,0.8,1.0
15835,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,37.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:49.984128,1.0,1.0,1.0
16503,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,38.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:50.342859,0.89,0.8,1.0
16635,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,39.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:36.924829,1.0,1.0,1.0
17025,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,40.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:08.382030,0.89,0.8,1.0
17604,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,41.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:12.393638,1.0,1.0,1.0
17983,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,42.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:12.130434,0.89,0.8,1.0
18474,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,43.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:51.716178,1.0,1.0,1.0
18826,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,44.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:17.267370,0.89,0.8,1.0
19269,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,45.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:10.906160,1.0,1.0,1.0
19965,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,46.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:10.152108,0.89,0.8,1.0
20341,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,47.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:51.563295,1.0,1.0,1.0
20698,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,48.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:51.220442,0.89,0.8,1.0
20912,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,49.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:48.054355,1.0,1.0,1.0
21353,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,50.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:49.892597,0.89,0.8,1.0
21990,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,51.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:06.786511,1.0,1.0,1.0
22554,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,52.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:50.722132,0.89,0.8,1.0
22722,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,53.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:06.730997,1.0,1.0,1.0
23258,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,54.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:49.895958,0.89,0.8,1.0
23645,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,55.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:50.944603,1.0,1.0,1.0
24022,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,56.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:49.050502,0.89,0.8,1.0
24507,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,57.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:10.355929,1.0,1.0,1.0
24817,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,58.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:11.117997,0.89,0.8,1.0
25430,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,59.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:35.328478,1.0,1.0,1.0
25714,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,60.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:48.972091,0.89,0.8,1.0
26443,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,61.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:11.095772,1.0,1.0,1.0
26545,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,62.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:11.662398,0.89,0.8,1.0
27162,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,63.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:10.698140,1.0,1.0,1.0
27613,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,64.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:37.564382,0.89,0.8,1.0
28205,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,65.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:48.681535,1.0,1.0,1.0
28521,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,66.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:37.499580,0.89,0.8,1.0
28778,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,67.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:34.913929,1.0,1.0,1.0
29417,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,68.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:36.573961,0.89,0.8,1.0
29929,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,69.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:49.792717,1.0,1.0,1.0
30010,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,70.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:50.652748,0.89,0.8,1.0
30576,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,71.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:51.593585,1.0,1.0,1.0
31049,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,72.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:49.200180,0.89,0.8,1.0
31408,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,73.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:51.411624,1.0,1.0,1.0
32086,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,74.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:51.335266,0.89,0.8,1.0
32233,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,75.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:20.147300,1.0,1.0,1.0
32870,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,76.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:51.258631,0.89,0.8,1.0
33186,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,77.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:22.610738,1.0,1.0,1.0
33718,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,78.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:00:51.595688,0.89,0.8,1.0
34245,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,79.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:19.144014,1.0,1.0,1.0
34340,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,80.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:10.308557,0.89,0.8,1.0
35045,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,81.0,"[1, 1, 1, 1, 1]","[1, 1, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:18.203438,1.0,1.0,1.0
35205,Magellan,beeradvo_ratebeer,beeradvo_ratebeer,82.0,"[1, 1, 1, 1, 1]","[1, 0, 1, 1, 1]","['id', 'Beer_Name', 'Brew_Factory_Name', 'Style', 'ABV']","['Beer_Name', 'id', 'Brew_Factory_Name', 'ABV', 'Style']",0 days 00:01:03.663936,0.89,0.8,1.0
