,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
6595,OpenData,miller2_vertical_1_ac2_ev,Joinable,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['AmSp', 'OrgNa', 'OrganiID', 'CoRegID', 'CoReN', 'ProBroCouID', 'SecID', 'SeNa', 'OrganiSu', 'OrganiCl', 'ConN', 'ContiID', 'OrgTy', 'ICTAATFDeve', 'TraDevelo', 'GenEqua', 'KnowFoDeve', 'Biodi', 'UrIs', 'IndigIs', 'ChIss', 'YoIss', 'DisabIs', 'SePer', 'CounRePe', 'FiY']",0.0,0.0,0.0,N2
6614,OpenData,miller2_both_50_1_ac1_ev,Joinable,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionName', 'miller2_ProjectBrowserCountryID', 'miller2_CountryRegionID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_OrganisationSub-class', 'miller2_OrganisationClass', 'miller2_ContinentID', 'miller2_OrganisationType', 'miller2_Biodiversity(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_ContinentName', 'miller2_UrbanIssues(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_YouthIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_SectorPercent', 'miller2_CountryRegionPercent', 'miller2_FiscalYear']",0.0,0.0,0.0,N1
6639,OpenData,miller2_vertical_1_ac5_ev,Joinable,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_sctrd', 'miller2_prjctbrwsrcntrd', 'miller2_sctrnm', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_rgnstntp', 'miller2_cntnntnm', 'miller2_ndgnssss(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_cntnntd', 'miller2_bdvrst(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_thsss(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_sctrprcnt', 'miller2_fsclr']",0.0,0.0,0.0,N5
6705,OpenData,miller2_vertical_50_ac1_ev,Joinable,15,"[0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]","['Fiscal year', 'Programming process (new)', 'Section ID', 'Enviromental sustainability (marker)', 'Sector name', 'Status', 'Branch ID', 'Continent name', 'Children issues (marker)', 'Participatory development and good governance', 'FSTC percent', 'Urban issues (marker)', 'Knowledge for development (marker)', 'Organisation sub-class', 'Organisation class', 'Disability issues (marker)', 'Bilateral aid (international marker)', 'CIDA business delivery model (old)', 'Climate change adaptation (marker)', 'Biodiversity (marker)', 'Organisation type', 'Gender equality (marker)', 'Untied amount(Project-level budget)', 'CountryRegion ID', 'Fund centre ID', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Division ID', 'Division name', 'Section name', 'Regional program (marker)', 'Fund centre name', 'IRTC percent', 'CFLI (marker)', 'PBA type', 'Climate change mitigation (marker)', 'Desertification (marker)']","['miller2_AmountSpent', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationName', 'miller2_OrganisationID', 'miller2_FundCentreID', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_ProjectBrowserCountryID', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_BranchID', 'miller2_OrganisationClass', 'miller2_ContinentName', 'miller2_OrganisationType', 'miller2_IndigenousIssues(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_Biodiversity(marker)', 'miller2_Status', 'miller2_ContinentID', 'miller2_DisabilityIssues(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_YouthIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_SectorPercent', 'miller2_UrbanIssues(marker)', 'miller2_ClimateChangeAdaptation(marker)', 'miller2_CIDABusinessDeliveryModel(old)', 'miller2_EnviromentalSustainability(marker)', 'miller2_BilateralAid(internationalMarker)', 'miller2_FSTCPercent', 'miller2_CountryRegionPercent', 'miller2_ProgrammingProcess(new)', 'miller2_FiscalYear']",0.54,0.4,0.83,N1
6770,OpenData,miller2_both_50_70_ac5_ev,Joinable,15,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Programming process (new)', 'Status', 'Organisation class', 'Sector name', 'Project number', 'Climate change adaptation (marker)', 'Organisation ID', 'Organisation name', 'Desertification (marker)', 'Bilateral aid (international marker)', 'Division name', 'Amount spent', 'Sector percent', 'Section name', 'Project Browser country ID', 'ICT as a tool for development (marker)', 'Continent name', 'CountryRegion name', 'Section ID', 'Indigenous issues (marker)', 'Youth issues (marker)', 'Sector ID', 'Branch ID', 'CIDA business delivery model (old)', 'Children issues (marker)', 'Disability issues (marker)', 'Organisation type', 'Biodiversity (marker)', 'CountryRegion percent', 'Untied amount(Project-level budget)', 'CFLI (marker)', 'Regional program (marker)', 'FSTC percent', 'Participatory development and good governance', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Division ID', 'Fund centre ID', 'Fund centre name', 'IRTC percent', 'PBA type', 'Enviromental sustainability (marker)']","['miller2_mntspnt', 'miller2_prjctnmbr', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_cntrrgnd', 'miller2_cntrrgnnm', 'miller2_sctrnm', 'miller2_prjctbrwsrcntrd', 'miller2_sctrd', 'miller2_sctnnm', 'miller2_sctnd', 'miller2_rgnstnsb-clss', 'miller2_dvsnnm', 'miller2_brnchd', 'miller2_rgnstntp', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_cntnntd', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_ndgnssss(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_dsrtfctn(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_thsss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_clmtchngdpttn(mrkr)', 'miller2_cdbsnssdlvrmdl(ld)', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_fstcprcnt', 'miller2_cfl(mrkr)', 'miller2_stts', 'miller2_cntrrgnprcnt', 'miller2_rgnlprgrm(mrkr)', 'miller2_sctrprcnt', 'miller2_bltrld(ntrntnlmrkr)', 'miller2_prgrmmngprcss(nw)', 'miller2_fsclr']",0.0,0.0,0.0,N5
6795,OpenData,miller2_vertical_1_ac4_ev,Joinable,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSpe', 'miller2_OrgaID', 'miller2_OrgN', 'miller2_CounRegNa', 'miller2_CounReID', 'miller2_SeID', 'miller2_SecN', 'miller2_PrBroCoID', 'miller2_OrganS', 'miller2_OrgaCl', 'miller2_ConNa', 'miller2_GeEq', 'miller2_UrbIs', 'miller2_TraDevel', 'miller2_KnoFoDeve', 'miller2_ConID', 'miller2_IndIss', 'miller2_OrgaT', 'miller2_YoIs', 'miller2_DisabIss', 'miller2_Biodi', 'miller2_ChilIs', 'miller2_ICTAATFoDeve', 'miller2_SePer', 'miller2_CouRegPe', 'miller2_FiY']",0.0,0.0,0.0,N4
6827,OpenData,miller2_vertical_30_ac4_ev,Joinable,15,"[0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Section ID', 'Regional program (marker)', 'Untied amount(Project-level budget)', 'Organisation class', 'Organisation type', 'Branch name', 'Division name', 'ICT as a tool for development (marker)', 'CIDA business delivery model (old)', 'CountryRegion ID', 'PBA type', 'Fund centre name', 'IRTC percent', 'Organisation name', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Section name', 'Fund centre ID', 'FSTC percent', 'CFLI (marker)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance', 'Trade development (marker)', 'Biodiversity (marker)']","['miller2_AmoSpe', 'miller2_UnAmProBu', 'miller2_OrganID', 'miller2_OrgaN', 'miller2_FCeN', 'miller2_CoRegN', 'miller2_CounRegID', 'miller2_SecID', 'miller2_SeN', 'miller2_ProBroCouID', 'miller2_SectID', 'miller2_OrgaS', 'miller2_DiNa', 'miller2_BraNa', 'miller2_OrganCl', 'miller2_ContN', 'miller2_ConID', 'miller2_OrganTy', 'miller2_PBAT', 'miller2_UrbIs', 'miller2_ICTAAToFDevel', 'miller2_YoIs', 'miller2_KnowlFDev', 'miller2_IndigIs', 'miller2_DisaIs', 'miller2_ChiIss', 'miller2_SePerc', 'miller2_GenEq', 'miller2_CIDABuDeMod', 'miller2_RegiPro', 'miller2_CoRePe', 'miller2_IRTCPe', 'miller2_FiY']",0.0,0.0,0.0,N4
6835,OpenData,miller2_vertical_50_ac3_ev,Joinable,15,"[0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Bilateral aid (international marker)', 'CountryRegion percent', 'Youth issues (marker)', 'CountryRegion ID', 'Climate change mitigation (marker)', 'Branch name', 'Participatory development and good governance', 'Enviromental sustainability (marker)', 'ICT as a tool for development (marker)', 'Disability issues (marker)', 'Organisation sub-class', 'Division ID', 'CFLI (marker)', 'Knowledge for development (marker)', 'Project number', 'Division name', 'Status', 'Desertification (marker)', 'CIDA business delivery model (old)', 'CountryRegion name', 'Biodiversity (marker)', 'Branch ID', 'Organisation type', 'Fund centre ID', 'Maximum CIDA contribution (project-level)', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'Programming process (new)', 'PBA type', 'Climate change adaptation (marker)', 'Trade development (marker)', 'Urban issues (marker)']","['mntspnt', 'prjctnmbr', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'fndcntrd', 'cntrrgnd', 'sctrnm', 'prjctbrwsrcntrd', 'sctrd', 'rgnstnsb-clss', 'dvsnnm', 'dvsnd', 'brnchd', 'brnchnm', 'rgnstnclss', 'cntnntnm', 'rgnstntp', 'bdvrst(mrkr)', 'cntnntd', 'chldrnsss(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'thsss(mrkr)', 'dsbltsss(mrkr)', 'cdbsnssdlvrmdl(ld)', 'gndrqlt(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'dsrtfctn(mrkr)', 'clmtchngmtgtn(mrkr)', 'ndgnssss(mrkr)', 'stts', 'sctrprcnt', 'cntrrgnprcnt', 'nvrmntlsstnblt(mrkr)', 'cfl(mrkr)', 'bltrld(ntrntnlmrkr)', 'fsclr']",0.14,0.08,0.5,N3
6845,OpenData,miller2_both_50_50_ac2_ev,Joinable,15,"[0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1]","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]","['Fiscal year', 'Enviromental sustainability (marker)', 'Organisation sub-class', 'Sector ID', 'CIDA business delivery model (old)', 'Untied amount(Project-level budget)', 'Programming process (new)', 'Organisation class', 'FSTC percent', 'Division ID', 'Fund centre name', 'ICT as a tool for development (marker)', 'Project number', 'Continent name', 'Climate change mitigation (marker)', 'Section ID', 'Bilateral aid (international marker)', 'Gender equality (marker)', 'Organisation ID', 'Branch ID', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Division name', 'CountryRegion ID', 'Urban issues (marker)', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'IRTC percent', 'CFLI (marker)', 'PBA type', 'Participatory development and good governance', 'Trade development (marker)', 'Biodiversity (marker)', 'Children issues (marker)']","['AmoSpe', 'ProjNu', 'UnAmoProBu', 'OrgNa', 'OrganID', 'ProjBroCoID', 'CouReNa', 'CouRegID', 'SecNa', 'SeID', 'FCenNa', 'SecID', 'OrganiS', 'DivN', 'DiviID', 'BraID', 'ContID', 'OrgaCla', 'OrgaT', 'DisIs', 'KnowlFDevelo', 'ConNa', 'UrbIs', 'ClimChaMiti', 'GenEqu', 'ICTAATFDevelo', 'YouIs', 'EnviSusta', 'Dese', 'IndigIss', 'CouRegPe', 'CIDABusDeliMo', 'CliChAdap', 'BilaAiMa', 'FSTCPe', 'SecPer', 'FisY', 'ProgrPro']",0.41,0.28,0.78,N2
6852,OpenData,miller2_vertical_1_ac1_ev,Joinable,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionName', 'miller2_CountryRegionID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorName', 'miller2_SectorID', 'miller2_OrganisationSub-class', 'miller2_ContinentName', 'miller2_OrganisationClass', 'miller2_OrganisationType', 'miller2_ContinentID', 'miller2_ChildrenIssues(marker)', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_YouthIssues(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_UrbanIssues(marker)', 'miller2_Biodiversity(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_CountryRegionPercent', 'miller2_SectorPercent', 'miller2_FiscalYear']",0.0,0.0,0.0,N1
6853,OpenData,miller2_both_50_1_ac4_ev,Joinable,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmSp', 'miller2_OrganID', 'miller2_OrganN', 'miller2_CoReN', 'miller2_CounReID', 'miller2_PrBrowCoID', 'miller2_SecID', 'miller2_SeN', 'miller2_OrgSu', 'miller2_OrgaCla', 'miller2_OrganTy', 'miller2_ConNa', 'miller2_ConID', 'miller2_DisaIss', 'miller2_GenEqua', 'miller2_TraDevelo', 'miller2_UrIs', 'miller2_ChilIss', 'miller2_YoIss', 'miller2_IndIss', 'miller2_KnowlFDev', 'miller2_Biodi', 'miller2_ICTAAToFoDevel', 'miller2_CouRePer', 'miller2_SecPe', 'miller2_FisY']",0.0,0.0,0.0,N4
6861,OpenData,miller2_vertical_1_ac3_ev,Joinable,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['mntspnt', 'rgnstnd', 'rgnstnnm', 'cntrrgnd', 'cntrrgnnm', 'sctrd', 'sctrnm', 'prjctbrwsrcntrd', 'rgnstnsb-clss', 'rgnstnclss', 'thsss(mrkr)', 'rgnstntp', 'bdvrst(mrkr)', 'cntnntd', 'chldrnsss(mrkr)', 'gndrqlt(mrkr)', 'cntnntnm', 'rbnsss(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'ndgnssss(mrkr)', 'trddvlpmnt(mrkr)', 'dsbltsss(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'fsclr']",0.0,0.0,0.0,N3
6890,OpenData,miller2_both_50_1_ac5_ev,Joinable,15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_cntrrgnnm', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnd', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_rgnstnsb-clss', 'miller2_rgnstntp', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_cntnntd', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_thsss(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_sctrprcnt', 'miller2_fsclr', 'miller2_cntrrgnprcnt']",0.0,0.0,0.0,N5
6956,OpenData,miller2_vertical_30_ac3_ev,Joinable,15,"[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1]","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Section ID', 'Indigenous issues (marker)', 'Trade development (marker)', 'CountryRegion percent', 'CountryRegion name', 'Branch ID', 'Organisation class', 'Gender equality (marker)', 'Organisation type', 'Youth issues (marker)', 'CIDA business delivery model (old)', 'Status', 'Project number', 'Untied amount(Project-level budget)', 'Maximum CIDA contribution (project-level)', 'Branch name', 'Division ID', 'Division name', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)']","['mntspnt', 'prjctnmbr', 'ntdmnt(prjct-lvlbdgt)', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'cntrrgnd', 'sctrnm', 'prjctbrwsrcntrd', 'sctrd', 'sctnd', 'rgnstnsb-clss', 'rgnstnclss', 'brnchd', 'cntnntnm', 'bdvrst(mrkr)', 'rbnsss(mrkr)', 'gndrqlt(mrkr)', 'cntnntd', 'trddvlpmnt(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'thsss(mrkr)', 'ndgnssss(mrkr)', 'rgnstntp', 'dsbltsss(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'knwldgfrdvlpmnt(mrkr)', 'stts', 'cdbsnssdlvrmdl(ld)', 'chldrnsss(mrkr)', 'cntrrgnprcnt', 'sctrprcnt', 'fsclr']",0.11,0.07,0.33,N3
