,Category of dataset,dataset,relation,Configuration_Num,y_true,y_pred,Sc1,Sc2,F1_score,recall,precision,noise level
1288,OpenData,miller2_both_50_1_ac5_av,Semantically-Joinable,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnd', 'miller2_rgnstnnm', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_prjctbrwsrcntrd', 'miller2_sctrnm', 'miller2_sctrd', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_rgnstntp', 'miller2_cntnntnm', 'miller2_trddvlpmnt(mrkr)', 'miller2_thsss(mrkr)', 'miller2_cntnntd', 'miller2_rbnsss(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_sctrprcnt', 'miller2_cntrrgnprcnt', 'miller2_fsclr']",0.0,0.0,0.0,N5
1299,OpenData,miller2_both_50_50_ac4_av,Semantically-Joinable,2,"[0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Maximum CIDA contribution (project-level)', 'ICT as a tool for development (marker)', 'Continent ID', 'Enviromental sustainability (marker)', 'Programming process (new)', 'Division name', 'Organisation ID', 'Bilateral aid (international marker)', 'Participatory development and good governance', 'Urban issues (marker)', 'Organisation type', 'Trade development (marker)', 'Organisation name', 'Climate change adaptation (marker)', 'Knowledge for development (marker)', 'Fund centre name', 'CountryRegion ID', 'CountryRegion name', 'Climate change mitigation (marker)', 'PBA type', 'Children issues (marker)', 'Section ID', 'Section name', 'Division ID', 'Project number', 'Status', 'Branch ID', 'Branch name', 'Regional program (marker)', 'Fund centre ID', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Desertification (marker)', 'Biodiversity (marker)']","['miller2_AmoSp', 'miller2_MaxCIDACont', 'miller2_OrganiID', 'miller2_OrgaNa', 'miller2_CoReNa', 'miller2_ProjBrCoID', 'miller2_CoRegID', 'miller2_SeNa', 'miller2_SeID', 'miller2_FuCenN', 'miller2_SectID', 'miller2_SectN', 'miller2_OrganSu', 'miller2_DiNa', 'miller2_DiID', 'miller2_OrganCl', 'miller2_IndiIss', 'miller2_ContID', 'miller2_OrganiTy', 'miller2_PBAT', 'miller2_ChiIs', 'miller2_PartDeveAGoGover', 'miller2_EnvSustain', 'miller2_ConN', 'miller2_ICTAATFDevel', 'miller2_KnoFDevel', 'miller2_DisaIss', 'miller2_YoIss', 'miller2_UrIs', 'miller2_CliChMitig', 'miller2_GeEqu', 'miller2_TraDevel', 'miller2_ClimChaAda', 'miller2_SecPerc', 'miller2_CoRegPer', 'miller2_BilatAiMar', 'miller2_FiYe', 'miller2_ProgProc']",0.21,0.12,0.75,N4
1318,OpenData,miller2_vertical_50_ac2_av,Semantically-Joinable,3,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1]","[0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1]","['Fiscal year', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Organisation ID', 'Bilateral aid (international marker)', 'Branch name', 'CountryRegion ID', 'Project Browser country ID', 'Project number', 'Section name', 'Maximum CIDA contribution (project-level)', 'Programming process (new)', 'PBA type', 'CIDA business delivery model (old)', 'Amount spent', 'ICT as a tool for development (marker)', 'Trade development (marker)', 'Organisation name', 'Climate change mitigation (marker)', 'Participatory development and good governance', 'Organisation sub-class', 'CountryRegion name', 'Continent name', 'Biodiversity (marker)', 'Section ID', 'Status', 'Branch ID', 'Division ID', 'Division name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Enviromental sustainability (marker)', 'Urban issues (marker)']","['AmoSpe', 'PrNu', 'MaCIDACon', 'OrganiID', 'OrgaN', 'CoReN', 'CoRegID', 'PrBroCoID', 'SecNa', 'SecID', 'SeN', 'OrgaSu', 'OrganCla', 'Desertif', 'PBAT', 'OrganTy', 'ClimChMitig', 'YouIss', 'ContN', 'KnoFoDeve', 'ChIss', 'IndIs', 'BraNa', 'ContID', 'PartDevAGGover', 'GenEq', 'Bio', 'TrDevelo', 'CIDABusiDeliMo', 'ClChAdapt', 'ICTAATFoDeve', 'CouRegPerc', 'DisaIs', 'BilAMa', 'SePer', 'FisYe', 'ProgProc']",0.6,0.52,0.72,N2
1325,OpenData,miller2_both_50_1_ac5_av,Semantically-Joinable,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_mntspnt', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_prjctbrwsrcntrd', 'miller2_cntrrgnd', 'miller2_cntrrgnnm', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_cntnntnm', 'miller2_cntnntd', 'miller2_rgnstntp', 'miller2_bdvrst(mrkr)', 'miller2_thsss(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_rbnsss(mrkr)', 'miller2_chldrnsss(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_trddvlpmnt(mrkr)', 'miller2_ndgnssss(mrkr)', 'miller2_sctrprcnt', 'miller2_fsclr']",0.0,0.0,0.0,N5
1339,OpenData,miller2_both_50_30_ac2_av,Semantically-Joinable,3,"[1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1]","[1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0]","['Fiscal year', 'Organisation type', 'Organisation ID', 'Organisation name', 'CountryRegion percent', 'CIDA business delivery model (old)', 'Enviromental sustainability (marker)', 'Status', 'Amount spent', 'Project Browser country ID', 'Bilateral aid (international marker)', 'Maximum CIDA contribution (project-level)', 'Trade development (marker)', 'Branch name', 'Sector ID', 'Project number', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'Programming process (new)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)']","['AmSp', 'MaxiCIDAContri', 'OrgaN', 'OrganID', 'PrBrowCoID', 'CounRegN', 'CounReID', 'SecN', 'SeID', 'OrganiSu', 'BrN', 'OrganCl', 'ContiNa', 'ContID', 'IndIss', 'TraDeve', 'DisabIss', 'PartiDevAnGGove', 'ChilIs', 'ICTAATFoDeve', 'Biodiv', 'OrganiT', 'CIDABusiDeliMo', 'KnowFDeve', 'YouIs', 'GenEq', 'UrIss', 'St', 'EnvSustai', 'BilaAMa', 'SecPe', 'CoRePerc', 'FiY']",0.62,0.53,0.73,N2
1344,OpenData,miller2_vertical_30_ac1_av,Semantically-Joinable,3,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0]","['Fiscal year', 'Section name', 'IRTC percent', 'Knowledge for development (marker)', 'Participatory development and good governance', 'Section ID', 'Trade development (marker)', 'PBA type', 'Desertification (marker)', 'Sector name', 'Gender equality (marker)', 'Status', 'Sector percent', 'Organisation type', 'Organisation class', 'Project number', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)']","['miller2_AmountSpent', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionID', 'miller2_CountryRegionName', 'miller2_SectorID', 'miller2_SectorName', 'miller2_ProjectBrowserCountryID', 'miller2_SectionID', 'miller2_SectionName', 'miller2_OrganisationSub-class', 'miller2_PBAType', 'miller2_ContinentName', 'miller2_OrganisationType', 'miller2_OrganisationClass', 'miller2_TradeDevelopment(marker)', 'miller2_ContinentID', 'miller2_GenderEquality(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_YouthIssues(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_UrbanIssues(marker)', 'miller2_Biodiversity(marker)', 'miller2_Status', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_ChildrenIssues(marker)', 'miller2_Desertification(marker)', 'miller2_CountryRegionPercent', 'miller2_ParticipatoryDevelopmentAndGoodGovernance', 'miller2_IRTCPercent', 'miller2_SectorPercent', 'miller2_FiscalYear']",0.38,0.33,0.45,N1
1359,OpenData,miller2_vertical_30_ac2_av,Semantically-Joinable,3,"[1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0]","['Fiscal year', 'Biodiversity (marker)', 'Continent ID', 'Participatory development and good governance', 'Regional program (marker)', 'Fund centre name', 'Indigenous issues (marker)', 'CountryRegion percent', 'Desertification (marker)', 'Amount spent', 'Continent name', 'Branch name', 'Programming process (new)', 'Organisation class', 'Knowledge for development (marker)', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Fund centre ID', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)']","['AmoSp', 'OrgID', 'OrganN', 'CoRegNa', 'FCeNa', 'CouRegID', 'ProjBroCoID', 'SeID', 'SeNa', 'OrganiS', 'BraNa', 'OrganiCla', 'ChiIs', 'Deserti', 'KnowFDev', 'GenEq', 'ClimChaMiti', 'OrgT', 'YouIs', 'ICTAAToFDevel', 'ContID', 'ContiN', 'ParticDevAnGoGov', 'IndIss', 'TraDevel', 'UrbIs', 'Biod', 'RegiProg', 'DisIss', 'SePer', 'CouRegPe', 'ProProc', 'FiYe']",0.54,0.47,0.64,N2
1456,OpenData,miller2_vertical_1_ac2_av,Semantically-Joinable,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0]","['Fiscal year', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Branch name', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Regional program (marker)', 'Fund centre ID', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Bilateral aid (international marker)', 'PBA type', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['AmoSp', 'OrgaNa', 'OrganiID', 'CounReNa', 'CouReID', 'PrBrCouID', 'SeID', 'SeN', 'OrgaSu', 'OrganiCla', 'OrgaT', 'ContN', 'ICTAATFoDeve', 'TraDeve', 'ContiID', 'ChIss', 'IndigIss', 'KnowlFDevelo', 'DisaIs', 'GenEq', 'YoIs', 'Bio', 'UrbIs', 'SecPer', 'CoRePe', 'FisYe']",0.0,0.0,0.0,N2
1464,OpenData,miller2_both_50_50_ac3_av,Semantically-Joinable,3,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]","[0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Trade development (marker)', 'Section name', 'Continent ID', 'CountryRegion ID', 'Fund centre name', 'Sector name', 'Branch ID', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Programming process (new)', 'Disability issues (marker)', 'Sector ID', 'Climate change mitigation (marker)', 'Division ID', 'Maximum CIDA contribution (project-level)', 'Youth issues (marker)', 'CountryRegion percent', 'Indigenous issues (marker)', 'Fund centre ID', 'Organisation sub-class', 'Desertification (marker)', 'Organisation class', 'PBA type', 'Section ID', 'Project number', 'Status', 'Branch name', 'Division name', 'Regional program (marker)', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'Bilateral aid (international marker)', 'Enviromental sustainability (marker)', 'Climate change adaptation (marker)', 'Participatory development and good governance', 'Biodiversity (marker)']","['mntspnt', 'mxmmcdcntrbtn(prjct-lvl)', 'rgnstnd', 'rgnstnnm', 'cntrrgnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrd', 'sctrnm', 'fndcntrd', 'fndcntrnm', 'sctnnm', 'sctnd', 'rgnstnsb-clss', 'dvsnd', 'brnchd', 'rgnstnclss', 'ndgnssss(mrkr)', 'rgnstntp', 'cntnntnm', 'cntnntd', 'ctstlfrdvlpmnt(mrkr)', 'trddvlpmnt(mrkr)', 'chldrnsss(mrkr)', 'rbnsss(mrkr)', 'pbtp', 'knwldgfrdvlpmnt(mrkr)', 'thsss(mrkr)', 'dsrtfctn(mrkr)', 'dsbltsss(mrkr)', 'gndrqlt(mrkr)', 'clmtchngmtgtn(mrkr)', 'cdbsnssdlvrmdl(ld)', 'sctrprcnt', 'cntrrgnprcnt', 'cfl(mrkr)', 'fsclr', 'prgrmmngprcss(nw)']",0.27,0.16,0.8,N3
1465,OpenData,miller2_both_50_70_ac4_av,Semantically-Joinable,3,"[0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'PBA type', 'Programming process (new)', 'Continent name', 'Gender equality (marker)', 'Youth issues (marker)', 'Regional program (marker)', 'CountryRegion ID', 'Organisation name', 'Children issues (marker)', 'Maximum CIDA contribution (project-level)', 'CountryRegion name', 'Climate change mitigation (marker)', 'ICT as a tool for development (marker)', 'Enviromental sustainability (marker)', 'Continent ID', 'Urban issues (marker)', 'CFLI (marker)', 'IRTC percent', 'Section name', 'Fund centre name', 'Division ID', 'Organisation class', 'Untied amount(Project-level budget)', 'Disability issues (marker)', 'Sector name', 'Project number', 'Branch ID', 'Section ID', 'Organisation sub-class', 'Biodiversity (marker)', 'FSTC percent', 'Branch name', 'Organisation ID', 'Bilateral aid (international marker)', 'Status', 'Division name', 'Fund centre ID', 'CIDA business delivery model (old)', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Participatory development and good governance', 'Trade development (marker)']","['miller2_AmSp', 'miller2_ProNum', 'miller2_MaxCIDAContri', 'miller2_UnAmoPrBud', 'miller2_OrganID', 'miller2_OrganN', 'miller2_CoRegNa', 'miller2_PrBrCouID', 'miller2_CounRegID', 'miller2_SecN', 'miller2_SeID', 'miller2_FuCenN', 'miller2_SecNa', 'miller2_SecID', 'miller2_OrgaS', 'miller2_DivID', 'miller2_BraNa', 'miller2_OrgCla', 'miller2_ConID', 'miller2_BrID', 'miller2_OrgaTy', 'miller2_DisIss', 'miller2_GeEqua', 'miller2_YouIs', 'miller2_PBAT', 'miller2_IndiIss', 'miller2_ContiN', 'miller2_ClChMitig', 'miller2_ChiIs', 'miller2_KnoFDevel', 'miller2_Bio', 'miller2_ICTAAToFDev', 'miller2_UrIss', 'miller2_BilatAMar', 'miller2_EnvSusta', 'miller2_CFLI', 'miller2_CounRePer', 'miller2_FSTCPe', 'miller2_SecPe', 'miller2_RegPro', 'miller2_IRTCPer', 'miller2_PrograProc', 'miller2_FiY']",0.0,0.0,0.0,N4
1480,OpenData,miller2_both_50_70_ac5_av,Semantically-Joinable,3,"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'FSTC percent', 'Branch name', 'Enviromental sustainability (marker)', 'Section ID', 'Bilateral aid (international marker)', 'Regional program (marker)', 'Organisation type', 'Sector name', 'Amount spent', 'Continent ID', 'Branch ID', 'Gender equality (marker)', 'Organisation class', 'Status', 'Section name', 'Organisation name', 'Trade development (marker)', 'Sector percent', 'Indigenous issues (marker)', 'Untied amount(Project-level budget)', 'Fund centre ID', 'Children issues (marker)', 'Participatory development and good governance', 'Urban issues (marker)', 'ICT as a tool for development (marker)', 'Organisation sub-class', 'Fund centre name', 'Programming process (new)', 'Knowledge for development (marker)', 'Youth issues (marker)', 'CountryRegion percent', 'CIDA business delivery model (old)', 'Organisation ID', 'Climate change mitigation (marker)', 'Project number', 'Maximum CIDA contribution (project-level)', 'Division ID', 'Division name', 'IRTC percent', 'CFLI (marker)', 'PBA type', 'Climate change adaptation (marker)']","['miller2_mntspnt', 'miller2_ntdmnt(prjct-lvlbdgt)', 'miller2_rgnstnnm', 'miller2_rgnstnd', 'miller2_cntrrgnnm', 'miller2_cntrrgnd', 'miller2_prjctbrwsrcntrd', 'miller2_sctrd', 'miller2_sctrnm', 'miller2_fndcntrd', 'miller2_fndcntrnm', 'miller2_sctnnm', 'miller2_sctnd', 'miller2_rgnstnsb-clss', 'miller2_rgnstnclss', 'miller2_brnchnm', 'miller2_brnchd', 'miller2_cntnntnm', 'miller2_rgnstntp', 'miller2_ndgnssss(mrkr)', 'miller2_knwldgfrdvlpmnt(mrkr)', 'miller2_gndrqlt(mrkr)', 'miller2_trddvlpmnt(mrkr)', 'miller2_cntnntd', 'miller2_rbnsss(mrkr)', 'miller2_bdvrst(mrkr)', 'miller2_prtcptrdvlpmntndgdgvrnnc', 'miller2_chldrnsss(mrkr)', 'miller2_ctstlfrdvlpmnt(mrkr)', 'miller2_clmtchngmtgtn(mrkr)', 'miller2_dsbltsss(mrkr)', 'miller2_stts', 'miller2_dsrtfctn(mrkr)', 'miller2_thsss(mrkr)', 'miller2_cdbsnssdlvrmdl(ld)', 'miller2_bltrld(ntrntnlmrkr)', 'miller2_nvrmntlsstnblt(mrkr)', 'miller2_rgnlprgrm(mrkr)', 'miller2_cntrrgnprcnt', 'miller2_fstcprcnt', 'miller2_sctrprcnt', 'miller2_prgrmmngprcss(nw)', 'miller2_fsclr']",0.0,0.0,0.0,N5
1520,OpenData,miller2_vertical_30_ac3_av,Semantically-Joinable,3,"[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fiscal year', 'Youth issues (marker)', 'CountryRegion ID', 'Amount spent', 'Sector name', 'CountryRegion name', 'Enviromental sustainability (marker)', 'Organisation ID', 'Branch name', 'Programming process (new)', 'CountryRegion percent', 'Fund centre ID', 'Regional program (marker)', 'Project Browser country ID', 'Project number', 'Status', 'Maximum CIDA contribution (project-level)', 'Branch ID', 'Division ID', 'Division name', 'Section ID', 'Section name', 'Fund centre name', 'Untied amount(Project-level budget)', 'FSTC percent', 'IRTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Climate change mitigation (marker)', 'Desertification (marker)']","['mntspnt', 'prjctnmbr', 'rgnstnnm', 'rgnstnd', 'fndcntrd', 'cntrrgnnm', 'cntrrgnd', 'prjctbrwsrcntrd', 'sctrd', 'sctrnm', 'rgnstnsb-clss', 'brnchnm', 'rgnstnclss', 'cntnntd', 'dsbltsss(mrkr)', 'thsss(mrkr)', 'cntnntnm', 'chldrnsss(mrkr)', 'rgnstntp', 'bdvrst(mrkr)', 'knwldgfrdvlpmnt(mrkr)', 'nvrmntlsstnblt(mrkr)', 'rbnsss(mrkr)', 'gndrqlt(mrkr)', 'trddvlpmnt(mrkr)', 'ctstlfrdvlpmnt(mrkr)', 'ndgnssss(mrkr)', 'prtcptrdvlpmntndgdgvrnnc', 'sctrprcnt', 'cntrrgnprcnt', 'rgnlprgrm(mrkr)', 'fsclr', 'prgrmmngprcss(nw)']",0.22,0.13,0.67,N3
1622,OpenData,miller2_vertical_50_ac1_av,Semantically-Joinable,3,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0]","['Fiscal year', 'Trade development (marker)', 'CountryRegion name', 'Indigenous issues (marker)', 'Continent ID', 'Climate change mitigation (marker)', 'Biodiversity (marker)', 'Organisation class', 'Knowledge for development (marker)', 'Maximum CIDA contribution (project-level)', 'Section ID', 'Fund centre ID', 'Organisation type', 'Project number', 'Youth issues (marker)', 'Enviromental sustainability (marker)', 'CountryRegion percent', 'Branch ID', 'Programming process (new)', 'Division ID', 'Sector ID', 'IRTC percent', 'ICT as a tool for development (marker)', 'Fund centre name', 'Untied amount(Project-level budget)', 'Status', 'Branch name', 'Division name', 'Section name', 'Regional program (marker)', 'FSTC percent', 'CFLI (marker)', 'CIDA business delivery model (old)', 'Bilateral aid (international marker)', 'PBA type', 'Climate change adaptation (marker)', 'Desertification (marker)', 'Participatory development and good governance']","['miller2_AmountSpent', 'miller2_ProjectNumber', 'miller2_MaximumCIDAContribution(project-level)', 'miller2_UntiedAmount(Project-levelBudget)', 'miller2_OrganisationID', 'miller2_OrganisationName', 'miller2_CountryRegionID', 'miller2_FundCentreName', 'miller2_CountryRegionName', 'miller2_FundCentreID', 'miller2_ProjectBrowserCountryID', 'miller2_SectorID', 'miller2_SectorName', 'miller2_SectionID', 'miller2_OrganisationSub-class', 'miller2_DivisionID', 'miller2_BranchID', 'miller2_OrganisationType', 'miller2_OrganisationClass', 'miller2_ContinentID', 'miller2_ContinentName', 'miller2_ChildrenIssues(marker)', 'miller2_GenderEquality(marker)', 'miller2_ICTAsAToolForDevelopment(marker)', 'miller2_IndigenousIssues(marker)', 'miller2_Biodiversity(marker)', 'miller2_YouthIssues(marker)', 'miller2_UrbanIssues(marker)', 'miller2_TradeDevelopment(marker)', 'miller2_EnviromentalSustainability(marker)', 'miller2_IRTCPercent', 'miller2_KnowledgeForDevelopment(marker)', 'miller2_ClimateChangeMitigation(marker)', 'miller2_DisabilityIssues(marker)', 'miller2_FiscalYear', 'miller2_SectorPercent', 'miller2_CountryRegionPercent', 'miller2_ProgrammingProcess(new)']",0.44,0.32,0.73,N1
